,GEOID,COUNTY,LAT,LON,age_median,agg_travel_time,agg_travel_time_2011,contract_rent_25q,contract_rent_50q,contract_rent_75q,county,gross_rent_median,gross_rent_median_2011,household_income_median,household_income_median_2011,households,housing_median_value,housing_median_value_2011,housing_occupied,housing_owner_occupied,housing_renter_occupied,housing_units,housing_units_2011,housingcost_w_mort_2011,housingcost_w_mortgage,housingcost_wo_mort_2011,housingcost_wo_mortgage,male,mort_cost_%_of_income,mort_cost_%_of_income_2011,pop_over16_work,pop_over25_edu,pop_over25_edu_HS,pop_over25_edu_bach,pop_over25_edu_coll,pop_over25_edu_grad,pop_over25_edu_less_HS,population,population_2011,population_under18,poverty,poverty_2011,rs_tax_median_w_mort,tract,vacancy,white,geo_header,accommodates,bathrooms,bedrooms,beds,dailyrate,number_of_reviews,review_scores_location,review_scores_rating,airbnb_listings,mean_travel_time,airbnb_monthly_equal,airbnb_rent_mult,make_rent_median,make_rent_75q,%_occupied,airbnb_trans,%_non-whites,%_vacancy,%_poverty,airbnb_housing_density,airbnb_rental_density,cap_rate,airbnb_cap_rate,housing_affordability,%_hs_or_above,%_bach_or_above,ppl_per_household,%_male,chg_gross_rent_median,chg_household_income_median,chg_housing_units,chg_population,chg_housing_value_median,chg_mort_cost,chg_mort_cost_%_of_income,%_poverty_2011,chg_%_poverty,cap_rate_differential,id,coffee_count,green_rides,noise_count,uber_rides,bar_count,yellow_rides
1932,36081093900,81,40.7947752,-73.8402744,40,95000,72145,1079,1373,1667,081,1586,1495,70556,70667,1608,544200,540300,1608,1083,525,1840,1592,2717,2720,778,837,2434,29.9,33.1,2156,3538,1123,821,777,248,569,4974,4164,1077,506,182,4075,093900,232,2126,36,6.0,2.0,3.0,5.0,300.0,0.0,,,1.0,44.0630797774,9150.0,5.76923076923,5.28666666667,5.55666666667,87.3913043478,1,57.2577402493,12.6086956522,10.1728990752,0.054347826087,0.190476190476,3.49724366042,20.1764057332,54.0410539216,83.9174674958,30.2148106275,3.09328358209,48.9344591878,91.0,-111.0,248.0,810.0,3900.0,3.0,-3.2,4.37079731028,5.80210176491,16.6791620728,,0.0,24.0,316.0,37.0,0.0,27.0
1933,36081094201,81,40.5857865,-73.8213404,31.6,,56440,1079,1344,1670,081,1465,1284,54496,52850,1265,475000,574400,1265,313,952,1443,1355,3512,2481,,,1707,38.3,46.7,1470,2280,585,465,639,111,480,3765,3679,1180,515,596,2825,094201,178,1824,36,3.47058823529,1.26470588235,1.05882352941,1.94117647059,107.352941176,3.47058823529,9.7,96.9,17.0,,3274.26470588,2.2349929733,13.6465753425,15.5561643836,87.6645876646,17,51.5537848606,12.3354123354,13.6786188579,1.1781011781,1.78571428571,3.70105263158,8.27182662539,45.7611178288,78.9473684211,25.2631578947,2.97628458498,45.3386454183,181.0,1646.0,88.0,86.0,-99400.0,-1031.0,-8.4,16.2000543626,-2.5214355047,4.57077399381,4.0,4.0,0.0,576.0,37.0,5.0,40.0
1934,36081094202,81,40.5913082,-73.810489,28.6,,,409,647,1113,081,677,637,47292,48583,1664,354200,378300,1664,608,1056,1876,1831,2515,2418,1001,1001,2196,24.3,28.3,1927,2755,584,596,819,280,476,4686,4211,1408,1452,1094,2077,094202,212,1664,36,3.93333333333,1.13333333333,1.06666666667,2.13333333333,131.333333333,10.0,9.16666666667,93.6666666667,15.0,,4005.66666667,5.91678975874,5.15482233503,8.47461928934,88.6993603412,15,64.4899701238,11.3006396588,30.985915493,0.799573560768,1.42045454545,2.29361942405,13.5708639187,40.7464846981,82.722323049,31.7967332123,2.81610576923,46.8629961588,40.0,-1291.0,45.0,475.0,-24100.0,-97.0,-4.0,25.9795772976,5.0063381954,11.2772444946,,0.0,2.0,492.0,15.0,1.0,10.0
1935,36081094203,81,40.5846503,-73.8113034,46.4,129890,90145,683,845,990,081,852,721,44502,49180,2644,28000,26900,2644,936,1708,2771,2750,1684,1220,400,741,2593,16.9,50,2281,3975,1204,795,991,261,724,5396,4968,1043,253,494,2679,094203,127,3242,36,6.2,1.6,2.2,4.8,170.0,3.6,9.33333333333,98.0,5.0,56.9443226655,5185.0,6.08568075117,5.01176470588,5.82352941176,95.4168170336,5,39.9184581171,4.58318296644,4.68865826538,0.180440274269,0.292740046838,36.5142857143,222.214285714,75.993852459,81.786163522,26.5660377358,2.04084720121,48.0541141586,131.0,-4678.0,21.0,428.0,1100.0,-464.0,-33.1,9.94363929147,-5.25498102608,185.7,,0.0,0.0,538.0,1.0,4.0,13.0
1936,36081094500,81,40.789973,-73.8315285,43.4,55395,59290,1558,1785,2001,081,1979,1761,72159,72023,1306,707500,737000,1306,1034,272,1480,1478,2740,3133,865,1001,1994,37.6,30.9,1623,2776,978,436,632,293,437,3939,3989,803,632,531,5943,094500,174,2558,36,,,,,,,,,,34.1312384473,,,,,88.2432432432,0,35.0596598121,11.7567567568,16.0446813912,0.0,0.0,3.35660777385,,47.9831631025,84.257925072,26.2608069164,3.01607963247,50.6219852755,218.0,136.0,2.0,-50.0,-29500.0,393.0,6.7,13.311606919,2.73307447219,,,0.0,153.0,57.0,97.0,2.0,49.0
1937,36081094700,81,40.7855737,-73.8413733,37.1,41115,42980,925,1287,1585,081,1446,1534,64485,56389,774,609200,570300,774,377,397,851,841,3593,3158,729,710,1308,49.4,46.5,980,1652,559,195,357,107,434,2502,2020,571,304,344,3768,094700,77,1068,36,6.0,2.0,3.0,3.0,400.0,21.0,9.0,99.0,1.0,41.9540816327,12200.0,8.43706777317,3.615,3.9625,90.9518213866,1,57.3141486811,9.0481786134,12.1502797762,0.117508813161,0.251889168766,2.84832567301,24.0315167433,42.5407694744,73.7288135593,18.2808716707,3.23255813953,52.278177458,-88.0,8096.0,10.0,482.0,38900.0,-435.0,2.9,17.0297029703,-4.87942319412,21.1831910703,5.0,5.0,267.0,630.0,207.0,1.0,99.0
1938,36081095400,81,40.5916491,-73.7994203,35.3,95320,90580,435,949,1432,081,1026,1299,56250,46210,1545,378700,379900,1545,852,693,1844,1782,2337,3156,728,644,2349,40,35.6,1831,3131,824,329,992,355,631,5067,4976,1467,988,965,2121,095400,299,1506,36,5.05,1.425,1.35,3.6,145.7,13.05,9.5,97.7777777778,20.0,52.0589841617,4443.85,4.33123781676,7.04186684969,9.82841455045,83.7852494577,20,70.2782711664,16.2147505423,19.4987171897,1.08459869848,2.886002886,3.25112226036,14.081383681,37.1316539924,79.8466943469,21.8460555733,3.27961165049,46.3587921847,-273.0,10040.0,62.0,91.0,-1200.0,819.0,4.4,19.3930868167,0.105630372938,10.8302614206,1.0,1.0,12.0,502.0,17.0,0.0,19.0
1939,36081096400,81,40.5925529,-73.791853,37.7,76235,74745,1030,1237,1580,081,1396,1403,62702,69209,1257,322500,383300,1257,747,510,1430,1385,2688,2319,753,768,1982,32.8,33.4,1464,2773,783,397,953,109,531,4085,3946,1073,751,840,2352,096400,173,737,36,3.25,1.15625,1.21875,1.8125,142.375,11.8125,9.42105263158,93.4210526316,32.0,52.0730874317,4342.4375,3.11062858166,9.80509218613,11.0974539069,87.9020979021,32,81.9583843329,12.0979020979,18.3843329253,2.23776223776,6.27450980392,5.19441860465,16.1579069767,56.3299554406,80.8510638298,18.2473855031,3.24980111376,48.5189718482,-7.0,-6507.0,45.0,139.0,-60800.0,-369.0,-0.6,21.2873796249,-2.9030466996,10.9634883721,,0.0,0.0,692.0,20.0,0.0,22.0
1940,36081097202,81,40.5901878,-73.7802102,23.8,36785,47870,739,980,1207,081,980,901,25385,18370,804,,,804,5,799,1122,1121,,,,,1101,,10,624,1162,254,98,367,109,334,2407,2224,924,970,1215,,097202,318,904,36,,,,,,,,,,58.9503205128,,,,,71.6577540107,0,62.4428749481,28.3422459893,40.2991275447,0.0,0.0,,,,71.256454389,17.8141135972,2.99378109453,45.7415870378,79.0,7015.0,1.0,183.0,,,,54.631294964,-14.3321674194,,,0.0,0.0,104.0,0.0,0.0,6.0
1941,36081097203,81,40.6039733,-73.7803776,25.5,,,265,400,648,081,420,490,20629,18976,2319,401400,430000,2319,109,2210,2532,2433,1630,1883,,419,3190,37.9,49.6,1750,3619,1006,316,887,19,1391,7072,7431,2540,3197,3394,4447,097203,213,1470,36,,,,,,,,,,,,,,,91.5876777251,0,79.213800905,8.41232227488,45.2064479638,0.0,0.0,1.25560538117,,22.8237298637,61.5639679469,9.25670074606,3.04959034066,45.1074660633,-70.0,1653.0,99.0,-359.0,-28600.0,253.0,-11.7,45.6735298076,-0.467081843762,,,0.0,0.0,3.0,0.0,0.0,14.0
1942,36081097204,81,40.593907,-73.7811283,46.5,,,439,780,1050,081,785,598,42321,40759,1092,294400,265400,1092,291,801,1185,1151,1601,3038,385,761,1535,38.9,31.1,1240,2652,866,295,573,52,866,3530,3576,626,488,787,4417,097204,93,699,36,4.0,1.0,1.0,2.0,149.5,1.0,8.0,100.0,2.0,,4559.75,5.80859872611,5.2508361204,7.02341137124,92.1518987342,2,80.1983002833,7.84810126582,13.8243626062,0.168776371308,0.249687890137,3.19972826087,18.5859375,29.0219716919,67.3453996983,13.0844645551,3.2326007326,43.4844192635,187.0,1562.0,34.0,-46.0,29000.0,1437.0,7.8,22.0078299776,-8.1834673714,15.3862092391,,0.0,12.0,886.0,6.0,0.0,5.0
1943,36081097300,81,40.7949673,-73.823537,45.2,32095,,1599,1732,1866,081,1732,1699,102727,91136,756,691600,715400,756,680,76,766,773,3099,3420,884,1001,1004,37.8,29.4,888,1608,461,315,485,195,152,2149,2205,401,31,12,6085,097300,10,1949,36,,,,,,,,,,36.143018018,,,,,98.6945169713,0,9.30665425779,1.30548302872,1.44253140996,0.0,0.0,3.00520532099,,62.5773635478,90.5472636816,31.7164179104,2.84259259259,46.7194043741,33.0,11591.0,-7.0,-56.0,-23800.0,321.0,8.4,0.544217687075,0.898313722883,,,0.0,23.0,65.0,70.0,0.0,98.0
1944,36081098100,81,40.7983102,-73.8161019,42,38065,,1250,1600,1815,081,1698,1702,74208,72500,791,699100,761800,791,619,172,864,849,3808,3400,1001,1001,1102,37.6,40,1017,1671,372,353,462,291,193,2296,2446,444,213,51,6037,098100,73,1378,36,8.0,2.0,3.0,3.0,400.0,1.0,10.0,100.0,1.0,37.4287118977,12200.0,7.18492343934,4.245,4.5375,91.5509259259,1,39.9825783972,8.44907407407,9.27700348432,0.115740740741,0.581395348837,2.91460449149,20.9412101273,45.4705882353,88.4500299222,38.539796529,2.90265486726,47.9965156794,-4.0,1708.0,15.0,-150.0,-62700.0,-408.0,-2.4,2.08503679477,7.19196668955,18.0266056358,,0.0,18.0,125.0,15.0,1.0,6.0
1945,36081098700,81,40.7952196,-73.8076674,38.8,40250,40590,1099,1370,1714,081,1558,1468,91207,86328,936,631000,682300,936,651,285,992,953,2846,2545,831,1001,1224,29.1,33.4,1359,1935,550,380,538,238,229,2577,2706,487,36,93,4763,098700,56,2148,36,,,,,,,,,,29.6173657101,,,,,94.3548387097,0,16.6472642608,5.64516129032,1.39697322468,0.0,0.0,2.96291600634,,74.661918795,88.165374677,31.9379844961,2.75320512821,47.4970896391,90.0,4879.0,39.0,-129.0,-51300.0,-301.0,-4.3,3.43680709534,-2.03983387066,,5.0,5.0,20.0,122.0,32.0,0.0,15.0
1946,36081099100,81,40.7919724,-73.7988186,47.7,,104765,925,1246,2001,081,1366,1588,94330,86385,2837,427900,397000,2837,2390,447,3100,3073,2172,2458,789,961,2819,26.2,24.6,2744,4785,1199,1284,935,994,373,6375,6714,1170,255,343,3890,099100,263,5298,36,5.0,1.0,2.0,1.0,89.0,0.0,,,1.0,,2714.5,1.98718887262,15.3483146067,22.4831460674,91.5161290323,1,16.8941176471,8.48387096774,4.0,0.0322580645161,0.223713646532,3.83080158916,7.61252629119,79.95151885,92.2048066876,47.6071055381,2.24709199859,44.2196078431,-222.0,7945.0,27.0,-339.0,30900.0,286.0,1.6,5.10872803098,-1.10872803098,3.78172470203,,0.0,24.0,113.0,90.0,0.0,38.0
1947,36081099200,81,40.5938729,-73.7677462,30.7,61945,,795,1057,1226,081,1127,1032,41554,43964,1212,432300,415300,1212,332,880,1389,1380,2350,2478,628,,1867,35.2,21.9,1325,2123,630,162,540,86,705,3983,3569,1364,974,905,2098,099200,177,1039,36,3.0,2.0,0.0,3.0,220.0,0.0,,,1.0,46.7509433962,6710.0,5.95385980479,5.12272727273,5.57272727273,87.2570194384,1,73.9141350741,12.7429805616,24.4539291991,0.0719942404608,0.113636363636,3.12838306731,18.6259541985,34.9357680925,66.7922750824,11.681582666,3.28630363036,46.8742154155,95.0,-2410.0,9.0,414.0,17000.0,128.0,13.3,25.3572429252,-0.903313726093,15.4975711312,,0.0,0.0,815.0,18.0,0.0,5.0
1948,36081099701,81,40.7809157,-73.7900321,48.6,,,886,1588,1810,081,1659,1503,69306,70000,1209,247300,438500,1209,924,285,1265,1265,2161,1753,902,788,1186,20.1,22.1,1044,1997,517,377,566,394,143,2521,2541,412,241,143,4869,099701,56,1976,36,,,,,,,,,,,,,,,95.5731225296,0,21.6184053947,4.42687747036,9.55969853233,0.0,0.0,8.05014152851,,82.3659440958,92.8392588883,38.6079118678,2.08519437552,47.0448234827,156.0,-694.0,0.0,-20.0,-191200.0,-408.0,-2.0,5.62770562771,3.93199290462,,,0.0,12.0,76.0,52.0,0.0,21.0
1949,36081099703,81,40.783117,-73.7745374,49.8,87280,,1504,1744,1985,081,2001,1736,100018,89409,1811,458700,504900,1811,1106,705,2042,1984,2267,2543,983,568,1883,25.5,26.5,2024,3240,690,885,671,793,201,4172,4518,446,114,55,5118,099703,231,2786,36,,,,,,,,,,43.1225296443,,,,,88.6875612145,0,33.2214765101,11.3124387855,2.73250239693,0.0,0.0,5.234793983,,81.9389828287,93.7962962963,51.7901234568,2.30369961347,45.1342281879,265.0,10609.0,58.0,-346.0,-46200.0,276.0,-1.0,1.21735281098,1.51514958595,,1.0,1.0,40.0,47.0,72.0,1.0,33.0
1950,36081099704,81,40.7816674,-73.7807804,51.5,138340,122590,1100,1637,1986,081,1788,1616,67485,67179,3593,287000,300900,3593,2355,1238,3781,3901,2023,1918,649,803,3209,17.3,25,3074,5792,1306,1532,1028,1605,321,6936,7343,919,784,687,2376,099704,188,4840,36,3.5,1.33333333333,1.83333333333,1.83333333333,110.333333333,10.8333333333,9.0,93.0,6.0,45.0032530904,3365.16666667,1.88208426547,16.2054380665,18.0,95.0277704311,6,30.2191464821,4.9722295689,11.3033448674,0.158688177731,0.48465266559,7.47595818815,14.0703832753,73.3022679875,94.4578729282,54.1609116022,1.93042026162,46.2658592849,172.0,306.0,-120.0,-407.0,-13900.0,-105.0,-7.7,9.35584910799,1.94749575936,6.59442508711,,0.0,61.0,462.0,75.0,0.0,26.0
1951,36081099705,81,40.7900227,-73.7822043,44.4,,,1672,1844,2001,081,2001,2001,70313,99478,1024,631800,617000,1024,739,285,1119,1114,2769,2962,1001,1001,1394,48.8,31.7,984,1843,244,521,569,384,125,2613,3010,532,66,129,3732,099705,95,1717,36,,,,,,,,,,,,,,,91.5102770331,0,34.2900880214,8.48972296693,2.52583237658,0.0,0.0,3.80056980057,,49.4549009678,93.2175800326,49.1047205643,2.5517578125,53.3486414083,0.0,-29165.0,5.0,-397.0,14800.0,193.0,17.1,4.28571428571,-1.75988190914,,,0.0,70.0,74.0,48.0,0.0,44.0
1952,36081099801,81,40.5980924,-73.7575813,35,142965,152545,937,1107,1281,081,1167,1134,58143,52042,2246,375400,432400,2246,539,1707,2489,2486,2583,2595,1001,1001,3511,46.9,34.2,3185,4634,1575,395,1128,300,1236,7110,6962,1767,903,1348,3260,099801,243,1576,36,2.5,1.15625,1.125,1.25,54.4375,5.75,9.08333333333,88.7692307692,16.0,44.8869701727,1660.34375,1.42274528706,21.4374282434,23.5315729047,90.2370429892,16,77.8340365682,9.76295701085,12.7004219409,0.642828445159,0.937316930287,3.73042088439,5.30743873202,46.6787090559,73.3275787656,14.9978420371,3.16562778272,49.3811533052,33.0,6101.0,3.0,148.0,-57000.0,12.0,12.7,19.3622522264,-6.66183028544,1.57701784763,1.0,1.0,48.0,1264.0,47.0,0.0,13.0
1953,36081099802,81,40.5915476,-73.7578825,38.9,122385,74165,245,804,1147,081,876,462,22223,20589,2571,337500,397500,2571,224,2347,2952,2860,4001,3740,,,2308,50,50,1956,3776,1008,507,1084,365,812,5258,4477,978,1098,1108,,099802,381,2014,36,,,,,,,,,,62.5690184049,,,,,87.093495935,0,61.6964625333,12.906504065,20.8824648155,0.0,0.0,3.11466666667,,12.3791221034,78.4957627119,23.093220339,2.04511863088,43.8950171168,414.0,1634.0,92.0,781.0,-60000.0,-261.0,0.0,24.7487156578,-3.86625084229,,,0.0,18.0,196.0,24.0,0.0,14.0
1954,36081099900,81,40.7917856,-73.7768669,,,,,,,081,,,,,0,,,0,0,0,0,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,099900,0,0,36,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,0.0,8.0,0.0,21.0
1955,36081100801,81,40.6109525,-73.7658259,29.6,,34545,947,1393,1757,081,1596,1144,80820,78730,615,438800,457300,615,438,177,686,702,3603,2301,1001,855,1085,29.9,45,807,1263,186,364,310,163,240,2307,2458,838,448,177,3153,100801,71,1253,36,,,,,,,,,,,,,,,89.6501457726,0,45.6870394452,10.3498542274,19.4191590811,0.0,0.0,4.3646308113,,73.1747066493,80.9976247031,41.7260490895,3.7512195122,47.0307758994,452.0,2090.0,-16.0,-151.0,-18500.0,-1302.0,-15.1,7.20097640358,12.2181826775,,,0.0,0.0,227.0,0.0,0.0,14.0
1956,36081100802,81,40.6027274,-73.7643804,31.2,193910,162005,725,1106,1386,081,1242,1136,57725,58281,2413,455300,493800,2413,1180,1233,2594,2644,2594,3058,857,825,3675,41.1,34.8,3712,5125,1263,792,1489,341,1240,8615,7636,2540,2002,1816,3567,100802,181,2761,36,2.0,1.0,1.0,1.0,59.0,15.5,8.5,96.5,2.0,52.2386853448,1799.5,1.44887278583,21.0508474576,23.4915254237,93.0223592907,2,67.9512478236,6.97764070933,23.2385374347,0.077101002313,0.162206001622,3.27344607951,4.74280694048,39.3264933508,75.8048780488,22.1073170732,3.57024450891,42.6581543819,106.0,-556.0,-50.0,979.0,-38500.0,464.0,6.3,23.7820848612,-0.543547426477,1.46936086097,,0.0,6.0,537.0,6.0,0.0,7.0
1957,36081101001,81,40.5968559,-73.750098,33.9,128540,153040,321,959,1367,081,1034,942,24480,34774,3127,402900,444700,3127,441,2686,3465,3419,2798,2981,874,922,4853,35.6,37.2,3138,6136,1818,642,1162,310,2204,10118,10801,2631,2915,2565,3665,101001,338,4663,36,2.33333333333,1.5,1.0,1.66666666667,71.6666666667,3.66666666667,9.0,84.5,3.0,40.9623964308,2185.83333333,2.1139587363,14.4279069767,19.0744186047,90.2453102453,3,53.9138169599,9.75468975469,28.8100415102,0.0865800865801,0.111690245719,3.07967237528,6.51030032266,17.1083529017,64.0808344198,15.5149934811,3.23568915894,47.9640245108,92.0,-10294.0,46.0,-683.0,-41800.0,183.0,-1.6,23.7478011295,5.06224038065,3.43062794738,,0.0,24.0,799.0,17.0,0.0,11.0
1958,36081101002,81,40.5987076,-73.7412734,31.7,47650,34055,566,1017,1320,081,1028,927,27321,23750,1588,717100,635700,1588,465,1123,1745,1674,2757,2979,1001,1001,2247,34.8,25.8,1248,2689,553,555,632,499,450,4549,4460,1533,1054,1131,4868,101002,157,3825,36,2.0,1.0,1.0,1.0,130.0,0.0,,,1.0,38.1810897436,3965.0,3.85700389105,7.90769230769,10.1538461538,91.0028653295,1,15.915585843,8.99713467049,23.1699274566,0.0573065902579,0.0890471950134,1.72026216706,6.63505787198,19.1066633098,83.2651543325,39.196727408,2.86460957179,49.3954715322,101.0,3571.0,71.0,89.0,81400.0,222.0,9.0,25.3587443946,-2.18881693803,4.91479570492,,0.0,30.0,429.0,258.0,31.0,362.0
1959,36081101700,81,40.7797813,-73.7982488,47.4,,,745,1115,1414,081,1150,1081,62093,63310,2379,529000,425400,2379,1963,416,2555,2541,1934,1843,767,925,2741,24.6,21.5,2347,4291,1138,1013,938,484,718,5818,5868,954,373,258,4083,101700,176,4554,36,,,,,,,,,,,,,,,93.1115459883,0,21.7256789275,6.88845401174,6.41113784806,0.0,0.0,2.60869565217,,70.1901338398,83.2673036588,34.8869727336,2.4455653636,47.1124097628,69.0,-1217.0,14.0,-50.0,103600.0,-91.0,3.1,4.39672801636,2.0144098317,,,0.0,29.0,209.0,54.0,2.0,26.0
1960,36081102900,81,40.7839152,-73.80737,45.4,39375,57760,1247,1506,1817,081,1719,1697,64816,81528,1299,591000,641300,1299,672,627,1356,1331,2316,2451,809,754,1692,25,30,1275,2713,661,631,470,239,712,3699,3737,788,253,188,4675,102900,57,2715,36,2.0,1.0,1.0,1.0,45.0,3.0,10.0,100.0,1.0,30.8823529412,1372.5,0.798429319372,38.2,40.3777777778,95.796460177,1,26.601784266,4.20353982301,6.83968640173,0.0737463126844,0.159489633174,3.49035532995,2.78680203046,55.0931592547,73.7559896793,32.0678215997,2.84757505774,45.7420924574,22.0,-16712.0,25.0,-38.0,-50300.0,135.0,-5.0,5.03077334761,1.80891305413,-0.703553299492,,0.0,24.0,107.0,29.0,1.0,61.0
1961,36081103201,81,40.6089555,-73.7554305,32,142385,,507,747,1174,081,941,869,29567,24152,1959,367400,424600,1959,409,1550,2112,2061,2963,3049,1001,990,3216,35.5,50,2804,4280,1206,422,852,96,1704,7210,6021,2163,2382,2074,2393,103201,153,1261,36,4.0,1.3,1.0,1.8,79.0,8.4,8.33333333333,89.6666666667,5.0,50.7792439372,2409.5,2.5605738576,11.9113924051,14.8607594937,92.7556818182,5,82.5104022191,7.24431818182,33.0374479889,0.236742424242,0.322580645161,3.07348938487,7.8698965705,20.202662075,60.1869158879,12.1028037383,3.68044920878,44.6047156727,72.0,5415.0,51.0,1189.0,-57200.0,86.0,-14.5,34.4461052981,-1.40865730922,4.79640718563,1.0,1.0,6.0,845.0,29.0,0.0,19.0
1962,36081103202,81,40.6066405,-73.7475182,28.3,,82450,966,1169,1412,081,1331,1155,66076,48973,1822,461000,608600,1822,616,1206,1925,1912,2814,2942,951,1001,3507,33.6,32.5,2679,3981,927,446,637,563,1408,7099,5976,2404,875,919,2897,103202,103,3841,36,,,,,,,,,,,,,,,94.6493506494,0,45.8937878574,5.35064935065,12.3256796732,0.0,0.0,3.46464208243,,46.7907319284,64.6320020095,25.3453906054,3.89626783754,49.4013241302,176.0,17103.0,13.0,1123.0,-147600.0,128.0,1.1,15.3781793842,-3.05249971101,,,0.0,48.0,940.0,216.0,4.0,74.0
1963,36081103300,81,40.7791778,-73.8096597,40.7,,64065,1295,1502,1895,081,1727,1500,76172,73328,1437,641500,620400,1437,1029,408,1558,1510,2455,2337,806,989,1995,28.9,24.6,1680,2920,903,580,601,352,484,4048,4143,869,358,248,5583,103300,121,2940,36,,,,,,,,,,,,,,,92.2336328626,0,27.371541502,7.76636713736,8.84387351779,0.0,0.0,3.23055339049,,67.9040079874,83.4246575342,31.9178082192,2.81697981907,49.2835968379,227.0,2844.0,48.0,-95.0,21100.0,-118.0,4.3,5.98600048274,2.85787303504,,,0.0,12.0,154.0,59.0,0.0,20.0
1964,36081103900,81,40.7840574,-73.8190341,43.5,,89280,1264,1543,1946,081,1748,1472,82075,68958,2110,639400,638100,2110,1191,919,2213,2283,2844,2870,849,906,3779,34.1,34,3153,4830,1508,980,1230,544,568,6865,6570,1315,315,438,5092,103900,103,4962,36,2.0,2.0,1.0,1.0,56.0,0.0,,,1.0,,1708.0,0.977116704805,31.2142857143,34.75,95.3456845911,1,27.7203204661,4.65431540895,4.58849235251,0.0451875282422,0.108813928183,3.28057553957,3.20550516109,59.5782520325,88.2401656315,31.5527950311,3.25355450237,55.0473415878,276.0,13117.0,-70.0,295.0,1300.0,26.0,0.1,6.66666666667,-2.07817431415,-0.0750703784798,1.0,1.0,152.0,307.0,172.0,2.0,244.0
1965,36081104700,81,40.7748152,-73.8203696,41.4,107645,130885,1007,1228,1448,081,1408,1383,53291,73912,2466,580500,594400,2466,1619,847,2719,2575,2827,2843,745,805,2766,46.5,29,2667,4798,1173,819,1680,379,747,6740,6108,1553,346,242,4579,104700,253,3950,36,,,,,,,,,,40.3618297713,,,,,90.6951084958,0,41.3946587537,9.30489150423,5.13353115727,0.0,0.0,2.91059431525,,39.0513248915,84.4310129221,24.9687369737,2.73317112733,41.0385756677,25.0,-20621.0,144.0,632.0,-13900.0,16.0,17.5,3.96201702685,1.17151413042,,1.0,1.0,70.0,149.0,71.0,1.0,45.0
1966,36081105900,81,40.7737697,-73.8070645,45.1,,61355,1263,1599,2001,081,1750,1425,80755,78125,1274,653400,664400,1274,1082,192,1332,1370,2885,3223,870,996,1705,31.2,29.8,1491,2873,773,727,499,455,419,3730,3635,672,125,85,5342,105900,58,2456,36,,,,,,,,,,,,,,,95.6456456456,0,34.1554959786,4.35435435435,3.35120643432,0.0,0.0,3.21395775941,,52.1996845589,85.4159415245,41.1416637661,2.92778649922,45.7104557641,325.0,2630.0,-38.0,95.0,-11000.0,338.0,1.4,2.33837689133,1.01282954298,,,0.0,6.0,35.0,17.0,0.0,10.0
1967,36081107201,81,40.6039653,-73.8220432,43,31230,37880,720,882,2001,081,1219,1039,70401,78203,795,367400,424000,795,647,148,1002,1047,2337,2261,860,740,938,31.4,31.9,801,1500,587,150,418,97,248,2058,2434,449,227,36,1929,107201,207,2043,36,,,,,,,,,,38.9887640449,,,,,79.3413173653,0,0.728862973761,20.6586826347,11.0301263362,0.0,0.0,3.98149156233,,64.8689739054,83.4666666667,16.4666666667,2.58867924528,45.5782312925,180.0,-7802.0,-45.0,-376.0,-56600.0,-76.0,-0.5,1.47904683648,9.55107949977,,,0.0,12.0,58.0,19.0,1.0,37.0
1968,36081107202,81,40.6252538,-73.8137646,,,,,,,081,,,,,0,,,0,0,0,0,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,107202,0,0,36,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,6.0,0.0,66.0
1969,36081108500,81,40.7724639,-73.7890027,42.1,47390,37050,1090,1350,1844,081,1564,1611,58929,83264,1026,659100,662000,1026,694,332,1043,950,2497,3067,871,871,1242,35.4,27.1,1142,1955,445,510,493,227,280,2764,2663,640,297,182,4489,108500,17,1346,36,,,,,,,,,,41.4973730298,,,,,98.3700862895,0,51.3024602026,1.62991371045,10.7452966715,0.0,0.0,2.84751934456,,40.0289370721,85.6777493606,37.6982097187,2.69395711501,44.9348769899,-47.0,-24335.0,93.0,101.0,-2900.0,570.0,8.3,6.83439729628,3.91089937521,,1.0,1.0,24.0,60.0,54.0,0.0,15.0
1970,36081109300,81,40.7755977,-73.770443,45.9,58135,49250,1497,1787,2001,081,1910,1988,103409,94821,1056,823900,723600,1056,961,95,1136,1120,2981,3272,1001,1001,1668,36.1,36.2,1383,2501,509,830,487,541,134,3312,3112,656,40,26,6029,109300,80,1965,36,,,,,,,,,,42.0354302242,,,,,92.9577464789,0,40.6702898551,7.04225352113,1.2077294686,0.0,0.0,2.78189100619,,65.8421200081,94.6421431427,54.8180727709,3.13636363636,50.3623188406,-78.0,8588.0,16.0,200.0,100300.0,291.0,-0.1,0.835475578406,0.372253890193,,,0.0,60.0,22.0,50.0,0.0,12.0
