,census_tract,day_of_week,Pickup_longitude,Pickup_latitude,Passenger_count,Trip_distance,Total_amount,year,ride
756,36047050804,478,-73194.92420959473,40346.8148765564,1442,2983.1999999999985,14573.919999999998,1993860,990
757,36047050900,504,-191783.71909332275,105715.64688491821,3795,8171.199999999994,39356.39999999999,5224316,2594
758,36047051001,491,-107205.15677642822,59096.17752838135,2057,4417.619999999998,21179.89999999999,2920300,1450
759,36047051002,490,-94929.78508758545,52331.30223464966,1755,3943.9300000000007,19387.75,2585976,1284
760,36047051100,504,-394506.2391586304,217469.27810668945,7626,16125.480000000005,77912.64,10746704,5336
761,36047051200,483,-58408.07988739014,32198.922813415527,1149,2352.970000000001,11403.939999999997,1591060,790
762,36047051300,504,-2382929.1585006714,1313598.3159675598,46355,98488.13000000002,478997.51999999984,64913234,32231
763,36047051400,455,-45395.53301239014,25026.747146606445,857,2005.149999999999,9374.960000000001,1236596,614
764,36047051500,504,-633017.5701828003,348941.58322143555,12068,26094.220000000005,125769.83000000003,17243868,8562
765,36047051601,392,-23067.859077453613,12716.129997253418,452,896.37,4474.01,628368,312
766,36047051602,468,-56041.89032745361,30892.049060821533,1090,2303.0299999999997,11144.94,1526612,758
767,36047051700,504,-3918903.718635559,2160257.097732544,76216,162591.26999999993,783165.8200000001,106754084,53006
768,36047051800,397,-24177.135459899902,13326.655662536621,461,1009.0299999999997,4917.02,658578,327
769,36047051900,504,-3204196.025794983,1766287.1636161804,62380,131924.53,637731.8,87284746,43339
770,36047052000,446,-39700.36073303223,21887.38653945923,772,1539.1000000000013,7578.27,1081518,537
771,36047052300,504,-1789026.1138381958,986200.1153831482,34734,73957.21000000002,355048.13999999996,48734772,24198
772,36047052500,504,-1579216.6640777588,870539.5103645325,30749,65112.43999999998,314797.17999999993,43019040,21360
773,36047052600,480,-53380.80100250244,29428.591579437256,1080,2156.38,10375.42,1454108,722
774,36047052700,504,-404863.9451522827,223173.70322418213,7969,16673.039999999994,81188.34000000004,11028664,5476
775,36047052800,355,-17965.45046234131,9904.34923171997,358,776.9799999999998,3666.8700000000003,489402,243
776,36047052900,504,-207528.73304748535,114404.68175888062,4030,8313.560000000001,40542.21999999997,5653298,2807
777,36047053000,279,-13603.482582092285,7500.042045593262,282,542.6599999999999,2615.21,370576,184
778,36047053100,482,-63212.507804870605,34846.67026901245,1239,2667.2100000000005,12945.170000000002,1721970,855
779,36047053200,278,-12864.311248779297,7090.788551330566,264,498.65000000000003,2450.3299999999995,350436,174
780,36047053300,412,-25433.303184509277,14020.60786819458,470,935.73,4693.6500000000015,692816,344
781,36047053400,283,-10127.862525939941,5584.381378173828,207,375.34000000000015,1830.38,275918,137
782,36047053500,487,-70236.7413482666,38717.25895690918,1427,2869.3799999999997,13796.010000000006,1913300,950
783,36047053700,504,-146532.32949066162,80777.42322540283,2917,6165.95,29362.359999999997,3991748,1982
784,36047053800,135,-3031.2896041870117,1671.3922157287598,55,140.53,646.6800000000001,82574,41
785,36047053900,473,-39333.292137145996,21682.236839294434,740,1610.0400000000002,7668.010000000001,1071448,532
786,36047054200,280,-9832.477935791016,5421.812328338623,213,382.1999999999999,1835.85,267862,133
787,36047054300,504,-151192.94493865967,83349.24657058716,2982,6110.25,29486.180000000015,4118630,2045
788,36047054400,56,-1256.912109375,692.9113464355469,25,41.23000000000001,215.23,34238,17
789,36047054500,467,-57223.13486480713,31546.723945617676,1053,2295.39,11221.879999999996,1558836,774
790,36047054600,188,-6284.219551086426,3463.658248901367,122,343.09999999999997,1561.71,171190,85
791,36047054700,504,-332924.60984039307,183524.66315460205,6423,13932.18999999999,66739.79999999999,9069042,4503
792,36047054900,504,-4022268.413597107,2217233.5193977356,78444,166544.09000000008,806256.7099999996,109569656,54404
793,36047055000,122,-3104.9833374023438,1711.92036819458,56,141.36000000000004,675.7299999999999,84588,42
794,36047055100,504,-3936644.5221710205,2170033.3701324463,76606,163686.72000000006,788840.3500000002,107237444,53246
795,36047055200,433,-31125.466842651367,17159.350242614746,609,1244.2999999999997,5975.359999999999,847894,421
796,36047055300,504,-11274295.786621094,6214852.223964691,218958,464973.6899999998,2245890.900000001,307120902,152493
797,36047055400,401,-22179.817054748535,12227.6888961792,447,983.1300000000005,4596.350000000001,604200,300
798,36047055500,504,-3083829.217475891,1699954.3936653137,60365,127609.41,616944.67,84005954,41711
799,36047055600,71,-1774.2491760253906,978.49267578125,26,80.92,335.2,48336,24
800,36047055700,504,-6445559.180099487,3552972.233982086,125787,266150.67,1285229.8499999992,175582534,87181
801,36047055800,14,-443.5960235595703,244.45184326171875,11,13.73,70.47,12084,6
802,36047056000,46,-1256.85205078125,693.0023231506348,20,62.69,288.65000000000003,34238,17
803,36047056100,504,-868419.9315032959,478715.2050514221,16794,35681.86000000001,172185.83000000002,23656444,11746
804,36047056200,33,-887.2919769287109,489.1172218322754,22,27.730000000000004,139.0,24168,12
805,36047056300,504,-543553.3715515137,299638.43176651,10735,22481.699999999997,107412.42999999995,14806928,7352
806,36047056400,132,-3548.8459396362305,1955.9254150390625,59,134.01999999999995,627.8800000000001,96672,48
807,36047056500,504,-1447693.522354126,798033.2865905762,28385,59528.64000000002,287828.3300000001,39436134,19581
808,36047056600,101,-2587.100975036621,1425.8696479797363,54,125.96000000000001,553.75,70490,35
809,36047056800,47,-961.1643524169922,529.711238861084,21,34.5,174.93,26182,13
810,36047056900,504,-3758097.5615844727,2071617.9907455444,73275,155101.87000000002,748678.9499999998,102373634,50831
811,36047057000,162,-4953.4670333862305,2731.5309257507324,106,224.66000000000003,1065.58,134938,67
812,36047057100,504,-531505.7221298218,292991.115814209,10350,22398.810000000005,107716.57000000002,14478646,7189
813,36047057200,316,-14121.154663085938,7784.240154266357,275,547.49,2717.8,384674,191
814,36047057300,504,-451219.0668182373,248727.11738967896,8700,18674.840000000015,90799.45,12291442,6103
815,36047057400,92,-2661.5849990844727,1467.6565170288086,52,108.55999999999999,517.72,72504,36
816,36047057500,504,-2766629.3225097656,1525133.1210479736,53827,115471.69000000002,558561.96,75365894,37421
817,36047057600,46,-1330.9189147949219,733.6390380859375,22,39.99,208.2,36252,18
818,36047057800,237,-7911.337371826172,4361.295692443848,148,308.3300000000001,1505.26,215498,107
819,36047057900,426,-39482.01947784424,21763.678718566895,759,1595.2400000000002,7620.81,1075476,534
820,36047058000,162,-4880.02400970459,2689.9124603271484,92,186.45000000000007,915.84,132924,66
821,36047058200,308,-12272.901168823242,6765.137077331543,244,541.3499999999999,2737.1200000000003,334324,166
822,36047058400,159,-5175.301307678223,2852.659770965576,109,218.77999999999997,1033.98,140980,70
823,36047058600,80,-1774.41015625,978.3060035705566,30,100.71000000000001,468.05,48336,24
824,36047058800,360,-14861.403327941895,8190.265022277832,295,630.5,2957.95,404814,201
825,36047058900,492,-119033.48265075684,65617.7625541687,2418,4971.850000000001,23720.52,3242540,1610
826,36047059000,501,-121913.14753723145,67208.72866821289,2320,5004.600000000001,24502.75000000001,3321086,1649
827,36047059100,504,-465410.4234237671,256557.55823516846,8872,19479.13,93351.49000000003,12678130,6295
828,36047059200,291,-10572.843528747559,5827.976531982422,185,408.78000000000003,2050.0099999999998,288002,143
829,36047059300,502,-219358.15621948242,120922.26795578003,4240,8847.399999999998,42920.959999999985,5975538,2967
830,36047059401,191,-6136.0386962890625,3382.122814178467,116,252.89000000000001,1250.8100000000002,167162,83
831,36047059402,315,-13086.379943847656,7214.170375823975,264,511.64,2477.0399999999995,356478,177
832,36047059600,339,-13825.826614379883,7620.475528717041,252,577.7799999999997,2679.25,376618,187
833,36047059800,259,-10425.34236907959,5745.622856140137,202,452.41,2091.2899999999995,283974,141
834,36047060000,365,-22253.571159362793,12267.151927947998,431,888.3100000000001,4722.459999999999,606214,301
835,36047060600,504,-2186055.2088241577,1205081.160144806,42055,89755.81000000007,435106.26000000007,59549952,29568
836,36047060800,452,-40294.18549346924,22211.059329986572,736,1775.18,8441.069999999998,1097630,545
837,36047061002,42,-887.289924621582,488.93532943725586,12,36.14000000000001,156.5,24168,12
838,36047061003,295,-11533.548072814941,6358.086158752441,225,487.2000000000001,2340.6299999999997,314184,156
839,36047061004,307,-10572.313102722168,5828.041034698486,181,452.71000000000026,2125.7699999999995,288002,143
840,36047061200,84,-2217.7344284057617,1222.728614807129,43,112.69,488.92,60420,30
841,36047061600,242,-7836.381660461426,4320.14603805542,160,352.61000000000007,1690.75,213484,106
842,36047062000,85,-2217.8153533935547,1222.7058563232422,39,86.11999999999999,407.57,60420,30
843,36047062200,407,-27503.395416259766,15160.582386016846,541,1176.2499999999995,5619.989999999999,749208,372
844,36047062600,161,-4510.145782470703,2486.382312774658,90,217.06,992.9600000000003,122854,61
845,36047062800,398,-24101.46558380127,13287.153213500977,487,1107.9000000000008,5119.910000000001,656564,326
846,36047063200,35,-887.2611694335938,489.24512481689453,13,54.44,226.20000000000002,24168,12
847,36047063800,76,-2218.2471771240234,1222.2734718322754,37,94.77,471.15999999999997,60420,30
848,36047064000,38,-887.1268157958984,489.3728446960449,19,31.360000000000003,167.88,24168,12
849,36047064200,90,-2218.104637145996,1222.3952293395996,46,100.18000000000002,435.95,60420,30
850,36047064400,95,-2218.312026977539,1222.9886627197266,41,86.08,409.32000000000005,60420,30
851,36047064600,26,-517.5880661010742,284.9138984680176,7,20.55,97.51,14098,7
852,36047064800,34,-887.4812850952148,489.011474609375,18,26.209999999999997,138.4,24168,12
853,36047065000,258,-9316.03872680664,5134.676586151123,164,404.88,1988.0799999999997,253764,126
854,36047065200,293,-11903.796096801758,6561.06974029541,239,471.2900000000001,2326.81,324254,161
855,36047065600,14,-443.49510192871094,244.6215476989746,11,20.0,91.5,12084,6
856,36047065800,18,-443.74568939208984,244.49058151245117,7,12.83,69.08,12084,6
857,36047066000,50,-1257.000389099121,692.8283004760742,22,47.36,216.9,34238,17
858,36047066200,241,-8797.428657531738,4849.75057220459,189,295.52000000000004,1509.93,239666,119
859,36047066600,56,-1330.5469055175781,733.3782043457031,18,26.230000000000004,160.38,36252,18
860,36047067000,326,-12716.171447753906,7010.102169036865,254,570.7100000000002,2794.58,346408,172
861,36047067200,38,-887.2062683105469,489.1908302307129,23,24.19,134.6,24168,12
862,36047067400,135,-3548.694564819336,1956.5210914611816,77,140.07,714.0300000000001,96672,48
863,36047067600,321,-14935.493896484375,8232.410327911377,271,605.0399999999998,2797.2200000000003,406828,202
864,36047067800,46,-887.3567199707031,489.4033660888672,23,42.58,185.0,24168,12
865,36047068000,51,-1478.6934127807617,815.257381439209,25,39.86,243.82999999999998,40280,20
866,36047068200,147,-3770.0047302246094,2078.2410316467285,73,189.09999999999997,894.46,102714,51
867,36047068600,54,-1330.900375366211,733.4808158874512,25,78.06,358.25,36252,18
868,36047068800,66,-1774.124008178711,977.7829170227051,33,80.67999999999999,360.3,48336,24
869,36047069000,113,-3105.052459716797,1712.3671760559082,69,122.63000000000001,589.3000000000001,84588,42
870,36047069200,78,-1848.1660614013672,1019.0534400939941,48,70.49000000000001,336.4,50350,25
871,36047069601,203,-4879.767440795898,2689.819175720215,85,216.31999999999996,1054.16,132924,66
872,36047069602,38,-961.1375885009766,529.8678359985352,19,41.9,193.45000000000002,26182,13
873,36047069800,153,-3844.71150970459,2119.169689178467,67,149.42000000000002,704.0500000000001,104728,52
874,36047070201,112,-2661.5366821289062,1467.0593757629395,60,113.50999999999999,518.6300000000001,72504,36
875,36047070202,102,-3105.3379440307617,1711.733283996582,62,156.37999999999997,651.3,84588,42
876,36047070600,71,-1626.5110397338867,896.4084815979004,36,57.32,286.13,44308,22
877,36047072000,195,-5988.512275695801,3301.4363708496094,107,230.45000000000002,1096.97,163134,81
878,36047072200,191,-6062.079704284668,3342.794647216797,128,234.92,1095.96,165148,82
879,36047072400,258,-7836.814888000488,4319.9709548950195,149,345.29,1562.7799999999997,213484,106
880,36047072600,326,-13159.727363586426,7255.071105957031,254,518.4399999999999,2489.2499999999995,358492,178
881,36047072800,109,-2661.4998931884766,1467.0266494750977,47,102.98000000000002,558.7,72504,36
882,36047073000,104,-2809.293182373047,1548.354305267334,59,115.65,549.4499999999998,76532,38
883,36047073200,136,-3622.6200790405273,1997.1163902282715,69,141.04000000000002,677.44,98686,49
884,36047073400,156,-4435.859069824219,2445.43892288208,88,175.54,848.0,120840,60
885,36047073600,218,-6802.0224533081055,3749.514091491699,144,296.9699999999999,1385.6399999999999,185288,92
886,36047073800,271,-8650.224601745605,4769.064083099365,165,393.6999999999998,1795.8700000000001,235638,117
887,36047074000,325,-15081.850639343262,8314.09712600708,294,614.3599999999999,3017.1900000000005,410856,204
888,36047074200,251,-8872.40853881836,4891.169586181641,148,322.71,1640.69,241680,120
889,36047074400,65,-1330.9672775268555,733.1679763793945,30,60.86,295.85,36252,18
890,36047074600,107,-3105.1616821289062,1711.4454498291016,46,139.56,618.9200000000001,84588,42
891,36047074800,170,-4436.1044998168945,2445.331344604492,80,204.93999999999997,941.85,120840,60
892,36047075000,82,-2217.83699798584,1222.3694534301758,59,119.69999999999997,509.9,60420,30
893,36047075200,56,-2217.9505157470703,1222.6946296691895,35,114.78999999999998,508.2,60420,30
894,36047075400,116,-3326.7008895874023,1833.8008270263672,74,138.27,701.6600000000001,90630,45
895,36047075600,144,-3844.716522216797,2119.518699645996,78,147.19,714.0600000000001,104728,52
896,36047075800,50,-1330.7977905273438,733.4106521606445,19,62.31999999999999,284.73,36252,18
897,36047076000,155,-6653.988555908203,3667.525478363037,132,285.23999999999995,1370.9300000000003,181260,90
898,36047076200,413,-19960.843223571777,11004.143032073975,400,799.8000000000004,3798.7199999999993,543780,270
899,36047076400,338,-13973.932426452637,7702.992794036865,286,697.3,3124.1599999999985,380646,189
900,36047076600,384,-18631.859619140625,10270.067150115967,379,790.7499999999999,3692.169999999999,507528,252
901,36047076800,193,-5175.225646972656,2852.7603492736816,107,201.70999999999998,954.0,140980,70
902,36047077000,456,-39406.77606201172,21722.98980331421,766,1584.0300000000004,7576.85,1073462,533
903,36047077200,270,-9832.354705810547,5419.735054016113,185,355.29,1798.1099999999997,267862,133
904,36047077400,502,-347926.92527008057,191800.11485290527,6772,14540.309999999998,70527.74,9477884,4706
905,36047077600,175,-4435.422790527344,2445.4822006225586,89,191.95000000000002,914.2399999999999,120840,60
906,36047078000,156,-4066.231864929199,2241.8535537719727,87,146.08999999999995,732.1800000000001,110770,55
907,36047078200,219,-5914.773262023926,3260.3753204345703,120,292.83000000000004,1314.6499999999999,161120,80
908,36047078400,157,-4953.291046142578,2729.6613388061523,86,177.10999999999996,922.37,134938,67
909,36047078600,462,-39922.61785888672,22008.006015777588,750,1567.1600000000003,7467.500000000002,1087560,540
910,36047078800,408,-26172.301399230957,14429.643424987793,496,1034.7300000000002,5184.300000000001,712956,354
