,GEOID,STATE,COUNTY,TRACT,LAT,LON
3262,36081016900,36,081,16900,40.7482633,-73.9143492
3263,36081017000,36,081,17000,40.6843315,-73.8119637
3264,36081017100,36,081,17100,40.7497385,-73.9255845
3265,36081017200,36,081,17200,40.6823436,-73.8113588
3266,36081017400,36,081,17400,40.6805939,-73.8105005
3267,36081017600,36,081,17600,40.678839,-73.8096612
3268,36081017800,36,081,17800,40.6771116,-73.8086972
3269,36081017900,36,081,17900,40.7446864,-73.9302543
3270,36081018000,36,081,18000,40.6757925,-73.8053366
3271,36081018101,36,081,18101,40.7444961,-73.9241451
3272,36081018102,36,081,18102,40.7442918,-73.9222688
3273,36081018200,36,081,18200,40.6761608,-73.7991105
3274,36081018300,36,081,18300,40.7453503,-73.9196719
3275,36081018401,36,081,18401,40.6751363,-73.7920687
3276,36081018402,36,081,18402,40.6789486,-73.7943608
3277,36081018501,36,081,18501,40.7387097,-73.9224312
3278,36081018502,36,081,18502,40.7405546,-73.9220647
3279,36081018600,36,081,18600,40.6798953,-73.7988944
3280,36081018700,36,081,18700,40.7366271,-73.924701
3281,36081018800,36,081,18800,40.6816404,-73.7997973
3282,36081018900,36,081,18900,40.7400819,-73.927999
3283,36081019000,36,081,19000,40.6853877,-73.7952235
3284,36081019200,36,081,19200,40.6838324,-73.8005905
3285,36081019400,36,081,19400,40.6859259,-73.8034266
3286,36081019600,36,081,19600,40.6894694,-73.7999085
3287,36081019800,36,081,19800,40.6918471,-73.8028027
3288,36081019900,36,081,19900,40.7331515,-73.9304432
3289,36081020200,36,081,20200,40.689783,-73.8077365
3290,36081020400,36,081,20400,40.6951727,-73.8034269
3291,36081020500,36,081,20500,40.7303785,-73.9218624
3292,36081020600,36,081,20600,40.694376,-73.8093654
3293,36081020800,36,081,20800,40.6984297,-73.80683
3294,36081021200,36,081,21200,40.7009207,-73.8115041
3295,36081021400,36,081,21400,40.7061333,-73.8151404
3296,36081021600,36,081,21600,40.7093692,-73.8234945
3297,36081021900,36,081,21900,40.7231743,-73.9189982
3298,36081022001,36,081,22001,40.7137681,-73.8206637
3299,36081022002,36,081,22002,40.7131678,-73.8144465
3300,36081022900,36,081,22900,40.7344012,-73.9112819
3301,36081023000,36,081,23000,40.7126254,-73.8081329
3302,36081023200,36,081,23200,40.7095825,-73.8112077
3303,36081023500,36,081,23500,40.7392495,-73.9176495
3304,36081023600,36,081,23600,40.7073428,-73.8049197
3305,36081023800,36,081,23800,40.7052217,-73.8090405
3306,36081024000,36,081,24000,40.7032769,-73.8050731
3307,36081024300,36,081,24300,40.7366609,-73.9020838
3308,36081024500,36,081,24500,40.7394921,-73.9049172
3309,36081024600,36,081,24600,40.7012272,-73.7965542
3310,36081024700,36,081,24700,40.7423602,-73.8994144
3311,36081024900,36,081,24900,40.7432069,-73.9042264
3312,36081025100,36,081,25100,40.7449234,-73.9096532
3313,36081025301,36,081,25301,40.7445714,-73.9165329
3314,36081025302,36,081,25302,40.7442222,-73.9131447
3315,36081025400,36,081,25400,40.696687,-73.7944422
3316,36081025500,36,081,25500,40.7504312,-73.9079329
3317,36081025700,36,081,25700,40.7501093,-73.9051745
3318,36081025800,36,081,25800,40.696044,-73.787275
3319,36081025900,36,081,25900,40.7485788,-73.9035254
3320,36081026000,36,081,26000,40.6927524,-73.7933078
3321,36081026100,36,081,26100,40.7472079,-73.9005967
3322,36081026200,36,081,26200,40.6910079,-73.7920924
3323,36081026300,36,081,26300,40.7457246,-73.8970941
3324,36081026400,36,081,26400,40.6922318,-73.7857904
3325,36081026500,36,081,26500,40.7450365,-73.8933682
3326,36081026600,36,081,26600,40.6918812,-73.7816949
3327,36081026700,36,081,26700,40.7453267,-73.8880307
3328,36081026901,36,081,26901,40.7468744,-73.8822114
3329,36081026902,36,081,26902,40.7446169,-73.882944
3330,36081027000,36,081,27000,40.6886842,-73.7913933
3331,36081027100,36,081,27100,40.745212,-73.8794868
3332,36081027200,36,081,27200,40.6835769,-73.7913206
3333,36081027300,36,081,27300,40.7522043,-73.8727904
3334,36081027400,36,081,27400,40.684905,-73.788989
3335,36081027500,36,081,27500,40.7521537,-73.8755691
3336,36081027600,36,081,27600,40.6875874,-73.7862388
3337,36081027700,36,081,27700,40.7526941,-73.8779449
3338,36081027800,36,081,27800,40.6860785,-73.7829527
3339,36081027900,36,081,27900,40.7516729,-73.8802222
3340,36081028000,36,081,28000,40.6883062,-73.7797202
3341,36081028100,36,081,28100,40.7522203,-73.882592
3342,36081028200,36,081,28200,40.6849853,-73.7738831
3343,36081028300,36,081,28300,40.7511737,-73.8848654
3344,36081028400,36,081,28400,40.6825051,-73.7778651
3345,36081028500,36,081,28500,40.7514812,-73.8871141
3346,36081028700,36,081,28700,40.7509572,-73.8894274
3347,36081028800,36,081,28800,40.6793026,-73.7832856
3348,36081028900,36,081,28900,40.7512925,-73.8919006
3349,36081029100,36,081,29100,40.7513513,-73.8951957
3350,36081029300,36,081,29300,40.7519017,-73.8994621
3351,36081029400,36,081,29400,40.6713184,-73.7810597
3352,36081029500,36,081,29500,40.7559679,-73.9067466
3353,36081029700,36,081,29700,40.7586594,-73.9029725
3354,36081029900,36,081,29900,40.7640242,-73.8993491
3355,36081030600,36,081,30600,40.6649039,-73.7803646
3356,36081030902,36,081,30902,40.7580679,-73.8961252
3357,36081030903,36,081,30903,40.7579485,-73.8900649
3358,36081030904,36,081,30904,40.7635282,-73.8909796
3359,36081031700,36,081,31700,40.7703435,-73.893285
3360,36081032000,36,081,32000,40.6612148,-73.7652124
3361,36081032700,36,081,32700,40.7584364,-73.8854176
3362,36081032800,36,081,32800,40.6718421,-73.755681
3363,36081032900,36,081,32900,40.7644356,-73.882735
3364,36081033000,36,081,33000,40.6701389,-73.763725
3365,36081033100,36,081,33100,40.7743217,-73.8744994
3366,36081033401,36,081,33401,40.6791766,-73.767437
3367,36081033402,36,081,33402,40.6752752,-73.7718091
3368,36081033700,36,081,33700,40.7587307,-73.8826281
3369,36081033900,36,081,33900,40.7590238,-73.8798383
3370,36081034700,36,081,34700,40.7669013,-73.8786315
3371,36081035100,36,081,35100,40.7590997,-73.8770465
3372,36081035200,36,081,35200,40.6794884,-73.7576222
3373,36081035300,36,081,35300,40.759612,-73.8741249
3374,36081035700,36,081,35700,40.767906,-73.8715035
3375,36081035800,36,081,35800,40.6757929,-73.7509687
3376,36081036100,36,081,36100,40.7612829,-73.8724157
3377,36081036300,36,081,36300,40.7596838,-73.8694173
3378,36081036500,36,081,36500,40.7595247,-73.8656055
3379,36081036600,36,081,36600,40.6856494,-73.7631013
3380,36081036700,36,081,36700,40.7632242,-73.8679426
3381,36081036800,36,081,36800,40.6852929,-73.7664502
3382,36081037100,36,081,37100,40.7641258,-73.86384
3383,36081037300,36,081,37300,40.7597007,-73.8598971
3384,36081037500,36,081,37500,40.7513539,-73.8700124
3385,36081037600,36,081,37600,40.6878328,-73.7541429
3386,36081037700,36,081,37700,40.7556614,-73.8687135
3387,36081037900,36,081,37900,40.755479,-73.8640763
3388,36081038100,36,081,38100,40.7560931,-73.857723
3389,36081038301,36,081,38301,40.7615536,-73.8416738
3390,36081038302,36,081,38302,40.7428576,-73.8417896
3391,36081038400,36,081,38400,40.6933425,-73.7476396
3392,36081039400,36,081,39400,40.6896366,-73.7587815
3393,36081039800,36,081,39800,40.6945661,-73.7647988
3394,36081039900,36,081,39900,40.7517996,-73.8535822
3395,36081040000,36,081,40000,40.6981515,-73.7648684
3396,36081040100,36,081,40100,40.7514683,-73.8570959
3397,36081040200,36,081,40200,40.7000316,-73.768763
3398,36081040300,36,081,40300,40.7506523,-73.8604325
3399,36081040400,36,081,40400,40.7052122,-73.7707281
3400,36081040500,36,081,40500,40.748273,-73.86159
3401,36081040700,36,081,40700,40.7503825,-73.8656042
3402,36081040900,36,081,40900,40.74967,-73.8675917
3403,36081041100,36,081,41100,40.743797,-73.8654119
3404,36081041300,36,081,41300,40.7447309,-73.8612991
3405,36081041400,36,081,41400,40.6996329,-73.7807637
3406,36081041500,36,081,41500,40.7466051,-73.856599
3407,36081042400,36,081,42400,40.6953881,-73.7722607
3408,36081042600,36,081,42600,40.6888457,-73.7702131
3409,36081042700,36,081,42700,40.7437237,-73.8538211
3410,36081043200,36,081,43200,40.6913418,-73.7759209
3411,36081043400,36,081,43400,40.6961992,-73.7786463
3412,36081043701,36,081,43701,40.7391006,-73.8511271
3413,36081043702,36,081,43702,40.7380113,-73.8565246
3414,36081043900,36,081,43900,40.7418716,-73.855817
3415,36081044000,36,081,44000,40.7026744,-73.7846247
3416,36081044301,36,081,44301,40.740733,-73.8594543
3417,36081044302,36,081,44302,40.7398123,-73.8640628
3418,36081044400,36,081,44400,40.7057596,-73.7818256
3419,36081044601,36,081,44601,40.7049597,-73.7977926
3420,36081044602,36,081,44602,40.7081886,-73.799851
3421,36081044800,36,081,44800,40.7110223,-73.8026079
3422,36081045000,36,081,45000,40.7141751,-73.8047692
3423,36081045200,36,081,45200,40.714569,-73.7995427
3424,36081045400,36,081,45400,40.7126429,-73.7960123
3425,36081045500,36,081,45500,40.7362766,-73.8622791
3426,36081045600,36,081,45600,40.716559,-73.7940062
3427,36081045700,36,081,45700,40.7377217,-73.8698383
3428,36081045800,36,081,45800,40.7152434,-73.7909278
3429,36081045900,36,081,45900,40.7398775,-73.8706805
3430,36081046000,36,081,46000,40.7082566,-73.79349
3431,36081046100,36,081,46100,40.7417148,-73.8712656
3432,36081046200,36,081,46200,40.7098645,-73.7879676
3433,36081046300,36,081,46300,40.7439981,-73.8710892
3434,36081046400,36,081,46400,40.7168914,-73.7870252
3435,36081046500,36,081,46500,40.7469665,-73.8702981
3436,36081046600,36,081,46600,40.7140298,-73.7850168
3437,36081046700,36,081,46700,40.7454577,-73.8745828
3438,36081046800,36,081,46800,40.7104934,-73.7822809
3439,36081046900,36,081,46900,40.7451965,-73.8771845
3440,36081047000,36,081,47000,40.7112968,-73.7772983
3441,36081047100,36,081,47100,40.740985,-73.876564
3442,36081047200,36,081,47200,40.717622,-73.7789358
3443,36081047300,36,081,47300,40.7372798,-73.8760306
3444,36081047500,36,081,47500,40.7336958,-73.8754732
3445,36081047600,36,081,47600,40.7224762,-73.7712113
3446,36081047800,36,081,47800,40.719579,-73.7661933
3447,36081047900,36,081,47900,40.7354244,-73.8836417
3448,36081048000,36,081,48000,40.7128891,-73.7730046
3449,36081048100,36,081,48100,40.74222,-73.8850521
3450,36081048200,36,081,48200,40.7148347,-73.7679523
3451,36081048300,36,081,48300,40.7417067,-73.8927449
3452,36081048400,36,081,48400,40.7158125,-73.7599617
3453,36081048500,36,081,48500,40.7396936,-73.8846134
3454,36081048900,36,081,48900,40.7372154,-73.8922174
3455,36081049200,36,081,49200,40.7229658,-73.7584693
3456,36081049301,36,081,49301,40.7323708,-73.8942499
3457,36081049302,36,081,49302,40.7278524,-73.8917865
3458,36081049500,36,081,49500,40.7253406,-73.890511
3459,36081049600,36,081,49600,40.7169502,-73.7531219
3460,36081049700,36,081,49700,40.7317254,-73.8903676
3461,36081049900,36,081,49900,40.7310789,-73.8832679
3462,36081050000,36,081,50000,40.7119556,-73.7635889
3463,36081050201,36,081,50201,40.7088032,-73.7648969
3464,36081050202,36,081,50202,40.7101892,-73.7592925
3465,36081050400,36,081,50400,40.7051206,-73.7643599
3466,36081050500,36,081,50500,40.7290729,-73.8747298
3467,36081050600,36,081,50600,40.7057903,-73.7596707
3468,36081050700,36,081,50700,40.7269681,-73.8816201
3469,36081050800,36,081,50800,40.706984,-73.7554219
3470,36081051000,36,081,51000,40.7097117,-73.7537153
3471,36081051100,36,081,51100,40.7273252,-73.9001468
3472,36081051200,36,081,51200,40.7104101,-73.7501194
3473,36081051300,36,081,51300,40.7318897,-73.8975137
3474,36081051500,36,081,51500,40.7309681,-73.9015183
3475,36081051600,36,081,51600,40.7027238,-73.7472616
3476,36081051700,36,081,51700,40.7246108,-73.9002992
3477,36081051800,36,081,51800,40.7018381,-73.7520094
3478,36081052000,36,081,52000,40.7011396,-73.7546876
3479,36081052100,36,081,52100,40.7208537,-73.9015199
3480,36081052200,36,081,52200,40.7004447,-73.7573683
3481,36081052400,36,081,52400,40.7012277,-73.7619595
3482,36081052500,36,081,52500,40.7189818,-73.9066446
3483,36081052600,36,081,52600,40.6970985,-73.7597587
3484,36081052800,36,081,52800,40.6940352,-73.7587303
3485,36081053000,36,081,53000,40.6963382,-73.7525403
3486,36081053100,36,081,53100,40.7230807,-73.9083242
3487,36081053200,36,081,53200,40.7001025,-73.749092
3488,36081053401,36,081,53401,40.6998219,-73.7441554
3489,36081053500,36,081,53500,40.7159584,-73.9189772
3490,36081053601,36,081,53601,40.7067119,-73.7458711
3491,36081053800,36,081,53800,40.7064706,-73.7425265
3492,36081053900,36,081,53900,40.7104724,-73.9165372
3493,36081054000,36,081,54000,40.7127994,-73.7432271
3494,36081054200,36,081,54200,40.7190754,-73.7464909
3495,36081054500,36,081,54500,40.7055404,-73.9126439
3496,36081054700,36,081,54700,40.7036335,-73.9097208
3497,36081054800,36,081,54800,40.7231969,-73.7512798
3498,36081054900,36,081,54900,40.7022172,-73.9077595
3499,36081055100,36,081,55100,40.7015951,-73.9039117
3500,36081055200,36,081,55200,40.7278217,-73.7495825
3501,36081055300,36,081,55300,40.6988791,-73.9065018
3502,36081055400,36,081,55400,40.727796,-73.740167
3503,36081055500,36,081,55500,40.6971897,-73.9032297
3504,36081055600,36,081,55600,40.7255507,-73.7450034
3505,36081055700,36,081,55700,40.6986896,-73.8983147
3506,36081055800,36,081,55800,40.7225352,-73.7416982
3507,36081055900,36,081,55900,40.6943566,-73.9017777
3508,36081056000,36,081,56000,40.7254454,-73.7365487
3509,36081056100,36,081,56100,40.6925277,-73.8852459
3510,36081056200,36,081,56200,40.7246401,-73.7331833
3511,36081056400,36,081,56400,40.7215621,-73.7333773
3512,36081056500,36,081,56500,40.6942679,-73.8968817
3513,36081056600,36,081,56600,40.7197388,-73.7384041
3514,36081056700,36,081,56700,40.6968721,-73.8921358
3515,36081056800,36,081,56800,40.7155717,-73.7335697
3516,36081057700,36,081,57700,40.7003962,-73.890718
3517,36081057900,36,081,57900,40.7034917,-73.8900443
3518,36081058000,36,081,58000,40.7071252,-73.7303611
3519,36081058100,36,081,58100,40.7039574,-73.8938082
3520,36081058200,36,081,58200,40.706989,-73.7375538
3521,36081058300,36,081,58300,40.701938,-73.8976203
3522,36081058500,36,081,58500,40.704371,-73.8994203
3523,36081058700,36,081,58700,40.7071439,-73.9002784
3524,36081058900,36,081,58900,40.7062404,-73.9050398
3525,36081059000,36,081,59000,40.7012577,-73.7369979
3526,36081059100,36,081,59100,40.7081118,-73.9097807
3527,36081059200,36,081,59200,40.7009872,-73.7290074
3528,36081059300,36,081,59300,40.710208,-73.9026508
3529,36081059400,36,081,59400,40.6984691,-73.7311844
3530,36081059500,36,081,59500,40.7137599,-73.9083241
3531,36081059600,36,081,59600,40.6971372,-73.7370565
3532,36081059800,36,081,59800,40.6982947,-73.7406666
3533,36081059900,36,081,59900,40.7172449,-73.902132
3534,36081060000,36,081,60000,40.695063,-73.7333032
3535,36081060100,36,081,60100,40.7152135,-73.9024125
3536,36081060300,36,081,60300,40.7139219,-73.8990012
3537,36081060600,36,081,60600,40.6917471,-73.7353308
3538,36081060701,36,081,60701,40.7172572,-73.8939704
3539,36081060800,36,081,60800,40.6936037,-73.7413143
3540,36081061000,36,081,61000,40.6901773,-73.7432572
3541,36081061200,36,081,61200,40.6882912,-73.7367254
3542,36081061301,36,081,61301,40.7089587,-73.893182
3543,36081061302,36,081,61302,40.7093221,-73.8835282
3544,36081061400,36,081,61400,40.6861133,-73.7295033
3545,36081061601,36,081,61601,40.6818804,-73.7318865
3546,36081061602,36,081,61602,40.6775611,-73.7292615
3547,36081061800,36,081,61800,40.6768927,-73.736406
3548,36081061900,36,081,61900,40.7097834,-73.8770926
3549,36081062000,36,081,62000,40.6810535,-73.7378078
3550,36081062100,36,081,62100,40.7099551,-73.8726291
3551,36081062200,36,081,62200,40.6919457,-73.7288713
3552,36081062300,36,081,62300,40.7043799,-73.8781855
3553,36081062400,36,081,62400,40.6857947,-73.7420336
3554,36081062500,36,081,62500,40.704132,-73.8824139
3555,36081062600,36,081,62600,40.6819819,-73.7481273
3556,36081062700,36,081,62700,40.7037717,-73.8864539
3557,36081062900,36,081,62900,40.700966,-73.8831162
3558,36081063000,36,081,63000,40.6802934,-73.7435717
3559,36081063200,36,081,63200,40.676519,-73.7405119
3560,36081063301,36,081,63301,40.7044802,-73.8745728
3561,36081063302,36,081,63302,40.7053328,-73.871404
3562,36081063500,36,081,63500,40.7047418,-73.8669633
3563,36081063700,36,081,63700,40.7083681,-73.8622875
3564,36081063800,36,081,63800,40.6698395,-73.7330916
3565,36081063900,36,081,63900,40.7038549,-73.8570005
3566,36081064101,36,081,64101,40.6991149,-73.851762
3567,36081064102,36,081,64102,40.7021029,-73.8534762
3568,36081064500,36,081,64500,40.7091347,-73.8522355
3569,36081064600,36,081,64600,40.6727909,-73.7423877
3570,36081065000,36,081,65000,40.6694595,-73.7448273
3571,36081065400,36,081,65400,40.6628113,-73.7402932
3572,36081065501,36,081,65501,40.7147539,-73.8666497
3573,36081065600,36,081,65600,40.6599317,-73.7296587
3574,36081065702,36,081,65702,40.7133303,-73.8829484
3575,36081065703,36,081,65703,40.7151213,-73.8753129
3576,36081065900,36,081,65900,40.7155452,-73.882484
3577,36081066000,36,081,66000,40.6585725,-73.7333705
3578,36081066100,36,081,66100,40.7175124,-73.8817907
3579,36081066300,36,081,66300,40.721119,-73.8773457
3580,36081066400,36,081,66400,40.6474403,-73.7432528
3581,36081066501,36,081,66501,40.7193396,-73.8873699
3582,36081066701,36,081,66701,40.7218169,-73.8913409
3583,36081066900,36,081,66900,40.723567,-73.8859216
3584,36081067100,36,081,67100,40.7244752,-73.8781025
3585,36081067700,36,081,67700,40.7191106,-73.8724306
3586,36081067900,36,081,67900,40.7241195,-73.8701979
3587,36081068000,36,081,68000,40.6637001,-73.7501194
3588,36081068200,36,081,68200,40.6677913,-73.7504081
3589,36081068300,36,081,68300,40.7349475,-73.8688355
3590,36081068700,36,081,68700,40.7302514,-73.8692606
3591,36081069000,36,081,69000,40.6603597,-73.7554396
3592,36081069300,36,081,69300,40.728826,-73.8632814
3593,36081069400,36,081,69400,40.6559253,-73.7500615
3594,36081069500,36,081,69500,40.7260632,-73.8675394
3595,36081069701,36,081,69701,40.7268101,-73.8602671
3596,36081069702,36,081,69702,40.7222427,-73.8628715
3597,36081070300,36,081,70300,40.7162763,-73.8593342
3598,36081070700,36,081,70700,40.7150576,-73.8555545
3599,36081070900,36,081,70900,40.7192676,-73.8550136
3600,36081071100,36,081,71100,40.7220691,-73.8524931
3601,36081071303,36,081,71303,40.7258401,-73.8496444
3602,36081071304,36,081,71304,40.7288128,-73.8541386
3603,36081071305,36,081,71305,40.7241595,-73.8514861
3604,36081071306,36,081,71306,40.7260735,-73.8560987
3605,36081071600,36,081,71600,40.6460162,-73.7876652
3606,36081071701,36,081,71701,40.7312287,-73.8599467
3607,36081071702,36,081,71702,40.7333977,-73.8627243
3608,36081071900,36,081,71900,40.7346182,-73.8555472
3609,36081072100,36,081,72100,40.7311896,-73.8537413
3610,36081072300,36,081,72300,40.7162394,-73.8477446
3611,36081072900,36,081,72900,40.7128152,-73.8521724
3612,36081073100,36,081,73100,40.7109534,-73.8463317
3613,36081073700,36,081,73700,40.7184419,-73.843242
3614,36081073900,36,081,73900,40.7236917,-73.8442823
3615,36081074100,36,081,74100,40.7282807,-73.8470482
3616,36081074300,36,081,74300,40.7322992,-73.8492461
3617,36081074500,36,081,74500,40.7360593,-73.850749
3618,36081074700,36,081,74700,40.7326089,-73.8452073
3619,36081074900,36,081,74900,40.7132541,-73.8400801
3620,36081075701,36,081,75701,40.7182219,-73.8347946
3621,36081075702,36,081,75702,40.7243175,-73.840184
3622,36081076901,36,081,76901,40.7164439,-73.8375544
3623,36081076902,36,081,76902,40.7150152,-73.8339605
3624,36081077300,36,081,77300,40.7108599,-73.8353244
3625,36081077500,36,081,77500,40.7090995,-73.83227
3626,36081077902,36,081,77902,40.7252799,-73.8248477
3627,36081077903,36,081,77903,40.7192263,-73.8216031
3628,36081077904,36,081,77904,40.720962,-73.8141391
3629,36081077905,36,081,77905,40.7173235,-73.8129281
3630,36081077906,36,081,77906,40.7293888,-73.8187323
3631,36081077907,36,081,77907,40.7249697,-73.8184478
3632,36081077908,36,081,77908,40.7256063,-73.8136817
3633,36081078800,36,081,78800,40.6703261,-73.7903654
3634,36081079000,36,081,79000,40.6724787,-73.7966161
3635,36081079200,36,081,79200,40.6689436,-73.7969176
3636,36081079300,36,081,79300,40.7363734,-73.8314717
3637,36081079701,36,081,79701,40.7533454,-73.8247561
3638,36081079702,36,081,79702,40.75134,-73.8294238
3639,36081079900,36,081,79900,40.7469854,-73.827383
3640,36081080301,36,081,80301,40.7447518,-73.8309053
3641,36081080302,36,081,80302,40.740323,-73.826055
3642,36081080900,36,081,80900,40.7338854,-73.8223404
3643,36081081400,36,081,81400,40.6706921,-73.8039227
3644,36081081800,36,081,81800,40.6705371,-73.8090558
3645,36081083700,36,081,83700,40.7447904,-73.8197988
3646,36081083800,36,081,83800,40.6702951,-73.8195098
3647,36081084000,36,081,84000,40.6739496,-73.8176521
3648,36081084500,36,081,84500,40.7499656,-73.8202293
3649,36081084601,36,081,84601,40.6673404,-73.8217385
3650,36081084602,36,081,84602,40.6651285,-73.8166159
3651,36081084900,36,081,84900,40.7547095,-73.8329979
3652,36081085300,36,081,85300,40.757152,-73.8276531
3653,36081085500,36,081,85500,40.7596421,-73.8236353
3654,36081085700,36,081,85700,40.7570602,-73.8230578
3655,36081085900,36,081,85900,40.7549868,-73.8207973
3656,36081086100,36,081,86100,40.7568129,-73.8178758
3657,36081086300,36,081,86300,40.7612685,-73.8199413
3658,36081086400,36,081,86400,40.6734229,-73.8315385
3659,36081086500,36,081,86500,40.7626727,-73.8251535
3660,36081086900,36,081,86900,40.7652626,-73.83371
3661,36081087100,36,081,87100,40.7589796,-73.8332501
3662,36081088400,36,081,88400,40.6557283,-73.833707
3663,36081088901,36,081,88901,40.772393,-73.828199
3664,36081089200,36,081,89200,40.6522124,-73.8473336
3665,36081090700,36,081,90700,40.7733837,-73.8393163
3666,36081091601,36,081,91601,40.5599513,-73.9160571
3667,36081091602,36,081,91602,40.5599367,-73.8878455
3668,36081091800,36,081,91800,40.5671296,-73.8742556
3669,36081091900,36,081,91900,40.7783897,-73.849099
3670,36081092200,36,081,92200,40.5732483,-73.8597894
3671,36081092500,36,081,92500,40.7824823,-73.8447664
3672,36081092800,36,081,92800,40.5731798,-73.8518167
3673,36081092900,36,081,92900,40.7858517,-73.8573275
3674,36081093401,36,081,93401,40.5813729,-73.8465839
3675,36081093402,36,081,93402,40.575756,-73.8404911
3676,36081093800,36,081,93800,40.5797628,-73.8293271
3677,36081093900,36,081,93900,40.7947752,-73.8402744
3678,36081094201,36,081,94201,40.5857865,-73.8213404
3679,36081094202,36,081,94202,40.5913082,-73.810489
3680,36081094203,36,081,94203,40.5846503,-73.8113034
3681,36081094500,36,081,94500,40.789973,-73.8315285
3682,36081094700,36,081,94700,40.7855737,-73.8413733
3683,36081095400,36,081,95400,40.5916491,-73.7994203
3684,36081096400,36,081,96400,40.5925529,-73.791853
3685,36081097202,36,081,97202,40.5901878,-73.7802102
3686,36081097203,36,081,97203,40.6039733,-73.7803776
3687,36081097204,36,081,97204,40.593907,-73.7811283
3688,36081097300,36,081,97300,40.7949673,-73.823537
3689,36081098100,36,081,98100,40.7983102,-73.8161019
3690,36081098700,36,081,98700,40.7952196,-73.8076674
3691,36081099100,36,081,99100,40.7919724,-73.7988186
3692,36081099200,36,081,99200,40.5938729,-73.7677462
3693,36081099701,36,081,99701,40.7809157,-73.7900321
3694,36081099703,36,081,99703,40.783117,-73.7745374
3695,36081099704,36,081,99704,40.7816674,-73.7807804
3696,36081099705,36,081,99705,40.7900227,-73.7822043
3697,36081099801,36,081,99801,40.5980924,-73.7575813
3698,36081099802,36,081,99802,40.5915476,-73.7578825
3699,36081099900,36,081,99900,40.7917856,-73.7768669
3700,36081100801,36,081,00801,40.6109525,-73.7658259
3701,36081100802,36,081,00802,40.6027274,-73.7643804
3702,36081101001,36,081,01001,40.5968559,-73.750098
3703,36081101002,36,081,01002,40.5987076,-73.7412734
3704,36081101700,36,081,01700,40.7797813,-73.7982488
3705,36081102900,36,081,02900,40.7839152,-73.80737
3706,36081103201,36,081,03201,40.6089555,-73.7554305
3707,36081103202,36,081,03202,40.6066405,-73.7475182
3708,36081103300,36,081,03300,40.7791778,-73.8096597
3709,36081103900,36,081,03900,40.7840574,-73.8190341
3710,36081104700,36,081,04700,40.7748152,-73.8203696
3711,36081105900,36,081,05900,40.7737697,-73.8070645
3712,36081107201,36,081,07201,40.6039653,-73.8220432
3713,36081107202,36,081,07202,40.6252538,-73.8137646
3714,36081108500,36,081,08500,40.7724639,-73.7890027
3715,36081109300,36,081,09300,40.7755977,-73.770443
3716,36081109700,36,081,09700,40.7703507,-73.7772746
3717,36081109900,36,081,09900,40.7679507,-73.7864663
3718,36081111300,36,081,11300,40.7679197,-73.7626797
3719,36081112300,36,081,12300,40.766292,-73.7712453
3720,36081112900,36,081,12900,40.7653992,-73.7768143
3721,36081113300,36,081,13300,40.7641613,-73.7831307
3722,36081113900,36,081,13900,40.76423,-73.790616
3723,36081114100,36,081,14100,40.7690968,-73.7966892
3724,36081114700,36,081,14700,40.7682675,-73.8019551
3725,36081115100,36,081,15100,40.7690541,-73.8079843
3726,36081115500,36,081,15500,40.7678352,-73.8117935
3727,36081115700,36,081,15700,40.767576,-73.8151694
3728,36081115900,36,081,15900,40.7686392,-73.8207537
3729,36081116100,36,081,16100,40.7668291,-73.8257235
3730,36081116300,36,081,16300,40.7638208,-73.8192061
3731,36081116700,36,081,16700,40.7621734,-73.8124434
3732,36081117100,36,081,17100,40.7632516,-73.805704
3733,36081117500,36,081,17500,40.7614727,-73.7964229
3734,36081118100,36,081,18100,40.7594996,-73.7873594
3735,36081118500,36,081,18500,40.7594677,-73.8038056
3736,36081118700,36,081,18700,40.7596321,-73.8128802
3737,36081118900,36,081,18900,40.7565055,-73.8126136
3738,36081119100,36,081,19100,40.756665,-73.8065111
3739,36081119300,36,081,19300,40.7571846,-73.7996267
3740,36081119500,36,081,19500,40.7548673,-73.799471
3741,36081119900,36,081,19900,40.7534621,-73.8095776
3742,36081120100,36,081,20100,40.7532121,-73.8140593
3743,36081120300,36,081,20300,40.7487999,-73.8125809
3744,36081120500,36,081,20500,40.7512742,-73.8171091
3745,36081120700,36,081,20700,40.7507951,-73.8009821
3746,36081121100,36,081,21100,40.7456324,-73.808289
3747,36081121500,36,081,21500,40.7403946,-73.8058361
3748,36081122300,36,081,22300,40.7349817,-73.7994824
3749,36081122701,36,081,22701,40.7333418,-73.8070927
3750,36081122702,36,081,22702,40.7331777,-73.8127306
3751,36081124100,36,081,24100,40.7268041,-73.8024085
3752,36081124700,36,081,24700,40.7280811,-73.796244
3753,36081125700,36,081,25700,40.724133,-73.8079345
3754,36081126500,36,081,26500,40.7204985,-73.8037018
3755,36081126700,36,081,26700,40.7202662,-73.7978404
3756,36081127700,36,081,27700,40.7244237,-73.7834107
3757,36081128300,36,081,28300,40.7339553,-73.7688471
3758,36081129102,36,081,29102,40.7316087,-73.7544175
3759,36081129103,36,081,29103,40.7367166,-73.759684
3760,36081129104,36,081,29104,40.7380984,-73.7501561
3761,36081130100,36,081,30100,40.7335,-73.739776
3762,36081133300,36,081,33300,40.7319191,-73.779273
3763,36081133900,36,081,33900,40.72864,-73.7900377
