,census_tract,rides_yellow,rides_uber,rides_green,share_uber,total_rides,share_yellow
1116,88400,202,390.0,288.0,0.32727272727272727,880.0,0.22954545454545455
1117,88600,57,154.0,119.0,0.3606060606060606,330.0,0.17272727272727273
1118,88800,44,57.0,102.0,0.5024630541871922,203.0,0.21674876847290642
1119,88901,147,39.0,94.0,0.3357142857142857,280.0,0.525
1120,89000,79,167.0,126.0,0.3387096774193548,372.0,0.21236559139784947
1121,89200,160,202.0,343.0,0.48652482269503544,705.0,0.22695035460992907
1122,89400,74,108.0,273.0,0.6,455.0,0.16263736263736264
1123,89600,25,48.0,77.0,0.5133333333333333,150.0,0.16666666666666666
1124,89800,28,121.0,69.0,0.3165137614678899,218.0,0.12844036697247707
1125,90000,71,131.0,281.0,0.5817805383022774,483.0,0.14699792960662525
1126,90100,41,55.0,,,,
1127,90200,68,39.0,432.0,0.8014842300556586,539.0,0.1261595547309833
1128,90600,69,44.0,808.0,0.8773072747014115,921.0,0.0749185667752443
1129,90700,238,109.0,1134.0,0.7656988521269412,1481.0,0.16070222822417285
1130,90800,36,121.0,264.0,0.6270783847980997,421.0,0.0855106888361045
1131,91000,30,49.0,191.0,0.7074074074074074,270.0,0.1111111111111111
1132,91200,86,129.0,524.0,0.7090663058186739,739.0,0.11637347767253045
1133,91600,32,96.0,273.0,0.6807980049875312,401.0,0.0798004987531172
1134,91601,18,7.0,,,,
1135,91602,7,8.0,,,,
1136,91800,36,64.0,103.0,0.5073891625615764,203.0,0.17733990147783252
1137,91900,127,100.0,270.0,0.5432595573440644,497.0,0.25553319919517103
1138,92000,31,85.0,144.0,0.5538461538461539,260.0,0.11923076923076924
1139,92200,78,111.0,188.0,0.4986737400530504,377.0,0.20689655172413793
1140,92400,55,74.0,338.0,0.7237687366167024,467.0,0.11777301927194861
1141,92500,129,102.0,443.0,0.6572700296735905,674.0,0.1913946587537092
1142,92800,71,478.0,255.0,0.31716417910447764,804.0,0.08830845771144279
1143,92900,122,33.0,48.0,0.23645320197044334,203.0,0.6009852216748769
1144,93000,21,28.0,60.0,0.5504587155963303,109.0,0.1926605504587156
1145,93200,50,149.0,90.0,0.31141868512110726,289.0,0.17301038062283736
1146,93400,18,45.0,49.0,0.4375,112.0,0.16071428571428573
1147,93401,15,,,,,
1148,93402,28,3.0,24.0,0.43636363636363634,55.0,0.509090909090909
1149,93600,15,43.0,19.0,0.24675324675324675,77.0,0.19480519480519481
1150,93800,37,58.0,58.0,0.3790849673202614,153.0,0.24183006535947713
1151,93900,27,37.0,24.0,0.2727272727272727,88.0,0.3068181818181818
1152,94201,40,37.0,,,,
1153,94202,10,15.0,2.0,0.07407407407407407,27.0,0.37037037037037035
1154,94203,13,1.0,,,,
1155,94401,41,113.0,67.0,0.3031674208144796,221.0,0.18552036199095023
1156,94402,35,109.0,106.0,0.424,250.0,0.14
1157,94500,49,97.0,153.0,0.5117056856187291,299.0,0.16387959866220736
1158,94600,44,95.0,119.0,0.46124031007751937,258.0,0.17054263565891473
1159,94700,99,207.0,267.0,0.46596858638743455,573.0,0.17277486910994763
1160,95000,44,160.0,89.0,0.3037542662116041,293.0,0.15017064846416384
1161,95400,45,109.0,102.0,0.3984375,256.0,0.17578125
1162,95600,64,103.0,140.0,0.4560260586319218,307.0,0.20846905537459284
1163,95800,26,68.0,61.0,0.3935483870967742,155.0,0.16774193548387098
1164,96000,19,27.0,40.0,0.46511627906976744,86.0,0.22093023255813954
1165,96200,39,25.0,80.0,0.5555555555555556,144.0,0.2708333333333333
1166,96400,49,57.0,64.0,0.3764705882352941,170.0,0.28823529411764703
1167,96600,34,16.0,60.0,0.5454545454545454,110.0,0.3090909090909091
1168,96800,60,68.0,450.0,0.7785467128027682,578.0,0.10380622837370242
1169,97000,22,28.0,96.0,0.6575342465753424,146.0,0.1506849315068493
1170,97202,6,,,,,
1171,97203,14,,,,,
1172,97204,5,6.0,12.0,0.5217391304347826,23.0,0.21739130434782608
1173,97300,98,70.0,23.0,0.12041884816753927,191.0,0.5130890052356021
1174,97400,28,137.0,15.0,0.08333333333333333,180.0,0.15555555555555556
1175,98100,6,15.0,18.0,0.46153846153846156,39.0,0.15384615384615385
1176,98200,41,70.0,127.0,0.5336134453781513,238.0,0.1722689075630252
1177,98400,23,51.0,30.0,0.28846153846153844,104.0,0.22115384615384615
1178,98600,17,11.0,30.0,0.5172413793103449,58.0,0.29310344827586204
1179,98700,15,32.0,20.0,0.29850746268656714,67.0,0.22388059701492538
1180,98800,25,50.0,47.0,0.38524590163934425,122.0,0.20491803278688525
1181,99000,21,31.0,36.0,0.4090909090909091,88.0,0.23863636363636365
1182,99100,38,90.0,24.0,0.15789473684210525,152.0,0.25
1183,99200,39,42.0,12.0,0.12903225806451613,93.0,0.41935483870967744
1184,99400,14,34.0,60.0,0.5555555555555556,108.0,0.12962962962962962
1185,99600,19,53.0,48.0,0.4,120.0,0.15833333333333333
1186,99701,21,52.0,12.0,0.1411764705882353,85.0,0.24705882352941178
1187,99703,33,72.0,40.0,0.27586206896551724,145.0,0.22758620689655173
1188,99704,26,75.0,61.0,0.3765432098765432,162.0,0.16049382716049382
1189,99705,44,48.0,70.0,0.43209876543209874,162.0,0.2716049382716049
1190,99800,15,31.0,18.0,0.28125,64.0,0.234375
1191,99801,13,47.0,48.0,0.4444444444444444,108.0,0.12037037037037036
1192,99802,14,24.0,18.0,0.32142857142857145,56.0,0.25
1193,99900,21,8.0,6.0,0.17142857142857143,35.0,0.6
