,GEOID,accommodates,bathrooms,bedrooms,beds,dailyrate,number_of_reviews,review_scores_location,review_scores_rating,airbnb_listings
986,36061019100,2.50909090909,1.00909090909,1.0,1.34545454545,149.672727273,10.0181818182,9.64864864865,91.1351351351,55.0
987,36061019200,2.22222222222,1.11111111111,0.888888888889,1.22222222222,73.6666666667,43.4444444444,8.0,90.0,9.0
988,36061019300,2.36603773585,1.11931818182,1.12830188679,1.37735849057,123.954716981,13.4,9.475,91.3354037267,265.0
989,36061019400,2.72972972973,1.09459459459,1.08108108108,1.51351351351,126.162162162,13.1891891892,8.33333333333,92.6333333333,37.0
990,36061019500,2.73611111111,1.10714285714,1.05555555556,1.54285714286,173.375,9.86111111111,9.6,90.8,72.0
991,36061019600,2.81818181818,1.18181818182,1.24242424242,1.66666666667,91.1212121212,15.2424242424,8.0,85.55,33.0
992,36061019701,2.59090909091,1.09523809524,1.18181818182,1.72727272727,117.090909091,19.4090909091,9.29411764706,92.5882352941,22.0
993,36061019702,2.25316455696,1.15189873418,1.06329113924,1.27848101266,115.151898734,11.7088607595,9.20833333333,91.7142857143,79.0
994,36061019800,2.85714285714,1.32857142857,1.31428571429,1.65714285714,149.2,7.8,8.5,88.5625,35.0
995,36061019900,2.33846153846,1.078125,1.01538461538,1.33846153846,124.353846154,9.0,9.81578947368,91.6153846154,65.0
996,36061020000,3.61971830986,1.25352112676,1.32394366197,1.78873239437,178.352112676,14.661971831,8.98113207547,92.6037735849,71.0
997,36061020101,2.40909090909,1.0,1.02272727273,1.45454545455,102.863636364,2.36363636364,9.75,92.0,44.0
998,36061020102,2.78666666667,1.12,1.10666666667,1.62666666667,120.626666667,8.86666666667,9.18,92.7450980392,75.0
999,36061020300,2.44444444444,1.0,0.972222222222,1.33333333333,114.083333333,4.33333333333,9.68965517241,90.5862068966,36.0
1000,36061020600,2.88524590164,1.20491803279,1.08196721311,1.62295081967,121.131147541,16.3278688525,8.325,88.775,61.0
1001,36061020701,2.47368421053,1.02631578947,1.10526315789,1.43421052632,106.434210526,4.01315789474,9.4375,90.8333333333,76.0
1002,36061020800,2.78813559322,1.05128205128,1.06779661017,1.59829059829,120.822033898,12.3220338983,9.10465116279,92.3023255814,118.0
1003,36061020901,2.30769230769,1.07692307692,1.05769230769,1.36538461538,87.9615384615,11.8653846154,9.0,89.2727272727,52.0
1004,36061021000,3.06666666667,1.0,1.4,2.06666666667,154.4,8.46666666667,9.0,92.75,15.0
1005,36061021100,1.97674418605,1.03488372093,1.04651162791,1.32558139535,80.6279069767,3.09302325581,9.29166666667,83.0833333333,43.0
1006,36061021200,2.91071428571,1.00892857143,0.857142857143,1.25,107.071428571,8.16071428571,8.69230769231,91.9487179487,56.0
1007,36061021303,2.51470588235,1.08823529412,1.19117647059,1.35294117647,101.308823529,12.3235294118,8.97872340426,92.5918367347,68.0
1008,36061021400,2.82608695652,1.01086956522,1.04347826087,1.34782608696,114.0,13.0,8.96875,93.34375,46.0
1009,36061021500,2.84848484848,1.1015625,1.23076923077,1.51515151515,109.712121212,9.68181818182,8.61363636364,87.1304347826,66.0
1010,36061021600,2.8,1.10454545455,1.2,1.44545454545,137.927272727,16.9272727273,9.10256410256,90.0384615385,110.0
1011,36061021703,2.62711864407,1.12711864407,1.15254237288,1.61016949153,93.5084745763,17.3220338983,9.09090909091,92.3863636364,59.0
1012,36061021800,2.75,1.14583333333,1.22222222222,1.47222222222,131.972222222,14.1388888889,9.02222222222,93.652173913,72.0
1013,36061021900,2.02083333333,1.09574468085,1.04166666667,1.25,107.104166667,6.0625,9.03703703704,91.3703703704,48.0
1014,36061022000,2.87356321839,1.1511627907,1.06896551724,1.55172413793,123.885057471,12.9310344828,9.20967741935,92.1612903226,87.0
1015,36061022102,3.04225352113,1.1338028169,1.02816901408,1.57746478873,100.985915493,17.3521126761,8.81818181818,91.1818181818,71.0
1016,36061022200,3.08163265306,1.19387755102,1.18367346939,1.65306122449,135.836734694,18.2653061224,8.87804878049,90.8536585366,49.0
1017,36061022301,2.28448275862,1.06956521739,1.0775862069,1.37068965517,76.6637931034,12.0775862069,8.7875,90.1481481481,116.0
1018,36061022400,3.46808510638,1.08510638298,1.23404255319,2.04255319149,141.744680851,17.0,9.16216216216,94.2432432432,47.0
1019,36061022500,3.45833333333,1.08333333333,1.25,2.0,91.0833333333,11.2916666667,8.33333333333,87.6666666667,24.0
1020,36061022600,2.74626865672,1.2196969697,1.11940298507,1.61194029851,111.0,15.8507462687,8.79591836735,95.0816326531,67.0
1021,36061022700,2.79120879121,1.12777777778,1.16483516484,1.56593406593,108.478021978,15.5714285714,9.04615384615,91.4,182.0
1022,36061022800,2.39285714286,1.08035714286,0.928571428571,1.30357142857,87.3035714286,9.94642857143,8.97826086957,92.1956521739,56.0
1023,36061022900,2.6380952381,1.13333333333,1.10576923077,1.47619047619,102.257142857,15.8285714286,9.01265822785,94.675,105.0
1024,36061023000,2.75471698113,1.03773584906,0.981132075472,1.35849056604,100.603773585,12.8301886792,9.0,93.6923076923,53.0
1025,36061023100,2.72164948454,1.11197916667,1.10309278351,1.44559585492,92.0721649485,16.6546391753,8.87323943662,89.1338028169,194.0
1026,36061023200,2.28205128205,1.0,0.948717948718,1.17948717949,75.5384615385,35.8717948718,8.63333333333,90.4333333333,39.0
1027,36061023400,2.42372881356,1.05084745763,1.05084745763,1.38983050847,92.8813559322,11.8474576271,8.97368421053,92.2105263158,59.0
1028,36061023501,2.6694214876,1.09583333333,1.14049586777,1.53719008264,95.8347107438,14.9256198347,8.77777777778,93.2345679012,121.0
1029,36061023502,2.41379310345,1.0,1.03448275862,1.34482758621,101.965517241,10.0,8.5652173913,91.7826086957,29.0
1030,36061023600,1.83333333333,1.16666666667,1.0,1.0,94.6666666667,4.33333333333,8.33333333333,84.6666666667,6.0
1031,36061023700,3.13333333333,1.0,1.4,1.6,121.8,9.46666666667,9.0,93.8333333333,15.0
1032,36061023801,3.0,1.11111111111,1.0,1.44444444444,274.111111111,10.4444444444,9.66666666667,91.6666666667,9.0
1033,36061023802,2.375,1.0,1.0,1.25,100.0,2.5,9.66666666667,94.3333333333,8.0
1034,36061023900,2.18181818182,1.04545454545,1.14942528736,1.32954545455,84.2954545455,7.06818181818,8.55357142857,90.125,88.0
1035,36061024100,2.0,1.0,1.0,1.4,83.0,13.2,9.0,88.0,5.0
1036,36061024200,2.0,1.0,0.888888888889,1.22222222222,87.8888888889,16.0,8.85714285714,92.1428571429,9.0
1037,36061024301,2.90625,1.046875,1.28125,1.5625,104.59375,10.34375,8.84615384615,93.4444444444,32.0
1038,36061024302,2.33333333333,1.05555555556,1.11111111111,1.33333333333,102.444444444,7.0,8.5,90.6666666667,9.0
1039,36061024500,2.57055214724,1.12732919255,1.09202453988,1.46625766871,100.153374233,10.3006134969,8.80530973451,92.7280701754,163.0
1040,36061024700,2.0,1.0,1.0,1.0,250.0,0.0,,,1.0
1041,36061024900,2.14285714286,1.0,1.0,1.14285714286,79.1428571429,11.0476190476,8.88235294118,92.4117647059,21.0
1042,36061025100,2.88235294118,1.0,1.23529411765,1.61764705882,101.529411765,13.3823529412,8.74074074074,89.5555555556,34.0
1043,36061025300,2.14117647059,1.00588235294,1.05882352941,1.22352941176,76.2588235294,7.8,9.01785714286,88.7719298246,85.0
1044,36061025700,2.51851851852,1.10759493671,1.04938271605,1.34567901235,107.75308642,14.6296296296,8.94444444444,92.6481481481,81.0
1045,36061025900,2.79166666667,1.13541666667,1.10416666667,1.35416666667,102.479166667,16.6458333333,9.11428571429,94.4571428571,48.0
1046,36061026100,2.06666666667,1.06666666667,1.03333333333,1.06666666667,77.5,11.2666666667,8.5,89.5,30.0
1047,36061026300,2.21052631579,1.12162162162,1.05263157895,1.28947368421,78.6842105263,6.63157894737,8.81481481481,90.2222222222,38.0
1048,36061026500,2.359375,1.03125,1.234375,1.390625,92.078125,8.609375,9.36363636364,93.5454545455,64.0
1049,36061026700,3.09090909091,1.04545454545,1.0,1.45454545455,65.2727272727,10.4545454545,8.57142857143,88.4285714286,11.0
1050,36061026900,2.37837837838,1.01428571429,1.08108108108,1.45945945946,75.7837837838,7.02702702703,7.65,85.3,37.0
1051,36061027100,2.27083333333,1.08333333333,1.02083333333,1.29166666667,92.75,10.0208333333,8.79310344828,90.1034482759,48.0
1052,36061027300,2.69387755102,1.02083333333,1.16326530612,1.47916666667,105.285714286,7.51020408163,9.40625,93.90625,49.0
1053,36061027700,2.0,1.0,1.04545454545,1.22727272727,78.1363636364,7.13636363636,8.57142857143,88.5714285714,22.0
1054,36061027900,2.52,1.0,1.06,1.34,86.34,9.98,8.81081081081,92.0810810811,50.0
1055,36061028100,2.9375,1.09677419355,1.1875,1.65625,108.5,9.75,9.42307692308,96.2692307692,32.0
1056,36061028300,2.5,1.02631578947,0.894736842105,1.34210526316,97.6052631579,8.02631578947,8.37037037037,93.7142857143,38.0
1057,36061028500,2.67272727273,1.01818181818,1.0,1.36363636364,77.4181818182,9.30909090909,8.85,91.5,55.0
1058,36061029100,2.47619047619,1.04761904762,1.19047619048,1.52380952381,98.5714285714,7.33333333333,8.07142857143,87.9285714286,21.0
1059,36061029300,2.86486486486,1.0,1.02702702703,1.55555555556,70.3513513514,15.9189189189,8.92,91.0,37.0
1060,36061029500,2.79591836735,1.07142857143,1.20408163265,1.71428571429,99.0408163265,8.4693877551,9.10344827586,93.8620689655,49.0
1061,36061029700,2.33333333333,1.0,1.0,1.0,74.0,2.0,9.5,92.0,3.0
1062,36061029900,1.33333333333,1.0,1.0,1.0,77.6666666667,1.0,10.0,100.0,3.0
1063,36061030300,2.25,1.0,1.04166666667,1.20833333333,86.0416666667,9.91666666667,9.26666666667,93.9333333333,24.0
1064,36061030700,2.125,1.0,1.125,1.3125,75.3125,11.9375,9.1,93.4,16.0
1065,36061030900,2.7,1.0,1.0,1.3,85.9,9.8,9.14285714286,90.8571428571,10.0
1066,36061031703,2.33333333333,1.11111111111,0.888888888889,1.33333333333,166.888888889,3.22222222222,9.5,84.75,9.0
1067,36061031704,3.14285714286,1.14285714286,1.14285714286,1.57142857143,221.857142857,5.78571428571,9.88888888889,94.2222222222,14.0
1068,36061031900,3.0,1.38888888889,0.888888888889,1.66666666667,214.888888889,6.33333333333,10.0,96.0,9.0
1069,36081000100,2.42857142857,1.0,0.857142857143,1.57142857143,98.7142857143,2.57142857143,8.75,95.4,7.0
1070,36081000400,3.0,1.0,1.0,1.0,90.0,5.0,9.0,80.0,1.0
1071,36081000600,2.0,1.0,1.0,1.0,45.0,90.6666666667,9.0,94.5,3.0
1072,36081000700,2.78787878788,1.06060606061,1.0306122449,1.51515151515,134.505050505,13.5353535354,9.62666666667,94.0666666667,99.0
1073,36081000800,1.0,1.0,1.0,1.0,50.0,0.0,,,1.0
1074,36081001200,3.0,1.0,1.0,2.0,75.6666666667,37.3333333333,8.5,90.5,3.0
1075,36081001400,2.0,1.0,1.0,1.0,52.5,3.0,8.5,88.5,2.0
1076,36081001600,2.66666666667,0.666666666667,1.0,1.0,69.0,38.6666666667,9.33333333333,95.3333333333,3.0
1077,36081001800,2.0,0.0,1.0,2.0,41.0,149.0,9.0,91.0,1.0
1078,36081001900,2.48571428571,1.01428571429,0.914285714286,1.21428571429,114.4,20.8142857143,9.59259259259,93.462962963,70.0
1079,36081002200,1.83333333333,1.0,1.0,1.5,54.5,3.66666666667,9.0,93.2,6.0
1080,36081003000,7.0,2.5,4.0,4.0,380.0,0.0,,,1.0
1081,36081003100,3.74074074074,1.0,1.22222222222,1.88888888889,113.074074074,26.1111111111,9.26315789474,86.3684210526,27.0
1082,36081003300,3.08,1.09,1.12,1.56,115.66,12.98,8.94736842105,88.2368421053,50.0
1083,36081003400,2.33333333333,1.0,1.0,1.0,57.6666666667,10.6666666667,8.66666666667,87.0,3.0
1084,36081003600,3.5,1.0,1.5,2.5,103.0,1.0,,,2.0
1085,36081003700,1.76470588235,1.02941176471,1.0,1.11764705882,84.9411764706,6.41176470588,9.0,76.125,17.0
1086,36081003800,2.5,1.0,1.0,1.0,94.0,38.0,9.0,94.0,2.0
1087,36081003900,1.5,1.0,1.0,1.0,67.5,9.5,9.0,95.0,2.0
1088,36081004001,5.0,1.0,2.0,2.0,102.0,7.0,8.0,91.0,1.0
1089,36081004002,5.5,2.0,3.0,4.5,187.5,9.5,9.0,99.0,2.0
1090,36081004200,3.0,1.0,1.0,1.0,70.0,1.0,10.0,100.0,1.0
1091,36081004300,1.0,1.0,1.0,1.0,79.0,2.0,10.0,100.0,1.0
1092,36081004401,1.5,1.5,1.0,1.0,50.0,1.0,10.0,100.0,2.0
1093,36081004500,2.30769230769,1.0,1.15384615385,1.07692307692,100.769230769,19.7692307692,8.77777777778,94.1111111111,13.0
1094,36081004700,1.9,1.0,1.0,1.1,101.5,20.3,9.0,89.25,10.0
1095,36081005100,3.76666666667,1.1,1.6,2.06666666667,162.533333333,7.23333333333,9.44444444444,95.7222222222,30.0
1096,36081005200,4.0,1.0,1.5,2.0,57.5,5.5,9.0,89.0,2.0
1097,36081005300,2.74468085106,1.05319148936,1.14893617021,1.46808510638,116.787234043,16.0638297872,9.45714285714,92.2857142857,47.0
1098,36081005400,5.0,1.0,1.5,2.0,93.0,19.0,8.5,84.0,2.0
1099,36081005500,3.06666666667,1.06666666667,1.2,1.6,121.866666667,10.6666666667,8.88888888889,93.3333333333,15.0
1100,36081005700,2.48484848485,1.18181818182,1.09090909091,1.21212121212,81.8484848485,20.0606060606,9.19230769231,89.9615384615,33.0
1101,36081005900,2.5,1.06,1.11538461538,1.19230769231,97.5384615385,5.61538461538,9.6,95.8,26.0
1102,36081006100,2.92,1.04,1.1,1.56,98.68,12.6,9.78947368421,94.8157894737,50.0
1103,36081006201,2.0,2.0,1.0,1.0,50.0,0.0,,,2.0
1104,36081006202,4.0,1.0,1.0,1.0,200.0,0.0,,,1.0
1105,36081006300,2.70967741935,1.0,1.01612903226,1.32258064516,96.1451612903,14.0967741935,9.65217391304,92.8695652174,62.0
1106,36081006501,2.6511627907,1.13095238095,1.18604651163,1.48837209302,102.697674419,6.83720930233,9.66666666667,95.9166666667,43.0
1107,36081006502,2.21739130435,1.0,1.04347826087,1.13043478261,88.6086956522,3.65217391304,9.84615384615,96.2307692308,23.0
1108,36081006900,3.95652173913,1.04347826087,1.13043478261,1.69565217391,127.956521739,6.95652173913,9.47058823529,94.0,23.0
1109,36081007100,2.90625,1.03125,1.0625,1.40625,108.21875,16.25,9.44,94.04,32.0
1110,36081007300,3.0,1.02777777778,1.11111111111,1.44444444444,100.194444444,17.6944444444,9.60714285714,92.2142857143,36.0
1111,36081007500,2.59322033898,1.06779661017,1.01694915254,1.38983050847,321.847457627,12.4745762712,9.72093023256,93.5813953488,59.0
1112,36081007700,3.63157894737,1.05263157895,1.31578947368,1.57894736842,111.578947368,17.8947368421,9.06666666667,87.6,19.0
1113,36081007900,2.08695652174,1.08695652174,1.04347826087,1.21739130435,88.4782608696,10.0434782609,9.0,92.9375,23.0
1114,36081008100,2.09090909091,1.0,0.909090909091,1.63636363636,89.1818181818,5.54545454545,8.0,93.375,11.0
1115,36081008300,2.6875,1.09375,1.1875,1.4375,101.25,7.375,9.6,94.6,16.0
1116,36081008500,2.0,0.75,1.0,1.0,68.0,5.5,9.0,85.0,2.0
1117,36081008600,2.0,1.0,1.0,2.0,100.0,46.0,9.0,98.0,1.0
1118,36081008700,2.66666666667,1.0,1.0,1.33333333333,97.6666666667,25.6666666667,7.66666666667,87.3333333333,3.0
1119,36081009100,2.54545454545,1.45454545455,1.27272727273,1.45454545455,129.0,11.5454545455,9.14285714286,95.4285714286,11.0
1120,36081009400,1.0,1.0,1.0,1.0,49.0,1.0,6.0,40.0,1.0
1121,36081009500,2.375,1.0,1.0625,1.125,101.75,9.9375,9.6,94.1,16.0
1122,36081009600,2.0,1.0,1.0,1.0,55.0,0.0,,,1.0
1123,36081009700,1.92307692308,1.0,1.07692307692,1.15384615385,79.2307692308,12.0769230769,9.6,96.3,13.0
1124,36081009900,3.5,1.25,1.5,1.75,133.25,7.75,10.0,92.3333333333,4.0
1125,36081010000,4.0,1.0,3.0,3.0,200.0,2.0,10.0,90.0,1.0
1126,36081010100,2.71428571429,1.07142857143,1.07142857143,1.5,101.071428571,14.7857142857,9.54545454545,91.3636363636,14.0
1127,36081010300,2.44444444444,1.0,1.11111111111,1.55555555556,83.5555555556,2.55555555556,10.0,99.0,9.0
1128,36081010400,10.0,1.0,3.0,4.0,199.0,2.0,6.0,60.0,1.0
1129,36081010500,3.83333333333,1.2,1.5,2.5,121.833333333,1.0,9.0,100.0,6.0
1130,36081010600,10.0,1.0,3.0,5.0,199.0,0.0,,,1.0
1131,36081011000,3.0,1.0,1.0,2.0,70.0,3.0,9.0,93.0,1.0
1132,36081011100,2.81481481481,1.11111111111,1.22222222222,1.44444444444,109.814814815,8.48148148148,9.11111111111,92.0555555556,27.0
1133,36081011300,2.61538461538,1.01282051282,1.07692307692,1.28205128205,82.7948717949,8.4358974359,9.68965517241,93.0,39.0
1134,36081011400,1.0,1.0,1.0,1.0,35.0,12.0,9.0,90.0,1.0
1135,36081011500,2.59259259259,1.0,1.11111111111,1.48148148148,74.8148148148,15.3703703704,9.47619047619,92.8571428571,27.0
1136,36081011600,2.75,1.25,1.5,1.25,63.25,50.5,9.0,96.75,4.0
1137,36081011700,3.65,1.175,1.35,2.25,100.85,15.8,9.77777777778,93.8333333333,20.0
1138,36081011800,6.0,2.0,4.0,4.0,140.0,0.0,,,1.0
1139,36081011900,3.42857142857,1.10714285714,1.28571428571,1.85714285714,97.1428571429,12.6428571429,9.45454545455,91.1818181818,14.0
1140,36081012000,2.0,1.0,1.0,2.0,375.0,0.0,,,1.0
1141,36081012100,3.88888888889,1.05555555556,1.22222222222,1.88888888889,121.111111111,10.1111111111,9.55555555556,91.0,9.0
1142,36081012200,1.5,1.0,1.0,1.0,37.5,2.5,10.0,100.0,2.0
1143,36081012301,3.0,1.0,1.5,1.5,143.0,0.0,,,2.0
1144,36081012500,2.22727272727,1.11363636364,1.0,1.27272727273,91.7272727273,16.4090909091,9.30769230769,93.3846153846,22.0
1145,36081012601,2.0,1.0,1.0,2.0,89.0,4.0,9.0,95.0,1.0
1146,36081012800,5.66666666667,2.0,2.0,2.66666666667,180.0,14.0,9.5,99.5,3.0
1147,36081013000,6.0,2.0,4.0,4.0,350.0,7.0,9.0,100.0,1.0
1148,36081013200,1.5,1.0,1.0,1.0,55.0,12.5,9.0,91.5,2.0
1149,36081013400,2.66666666667,1.11111111111,1.11111111111,1.55555555556,101.0,1.88888888889,7.75,80.75,9.0
1150,36081013500,4.14285714286,1.0,1.28571428571,3.0,77.0,48.4285714286,9.5,93.4285714286,7.0
1151,36081013600,2.4,1.0,1.0,1.4,79.6,30.6,9.25,95.25,5.0
1152,36081013700,2.0,1.0,0.5,1.0,70.0,21.5,9.0,91.0,2.0
1153,36081013800,4.0,1.0,0.0,2.0,81.0,0.0,,,1.0
1154,36081014000,2.0,1.0,1.28571428571,2.0,64.8571428571,11.2857142857,9.0,89.6666666667,7.0
1155,36081014100,2.5,1.0,0.8,1.3,77.8,12.3,8.75,87.5,10.0
1156,36081014201,2.5,1.0,1.0,1.5,67.5,3.0,8.0,86.0,4.0
1157,36081014202,1.75,1.0,1.0,1.0,49.0,94.5,9.0,95.0,4.0
1158,36081014300,2.5625,1.078125,1.1875,1.40625,101.40625,8.5625,9.51851851852,97.2592592593,32.0
1159,36081014400,2.0,1.0,1.25,1.25,63.75,13.0,8.75,93.75,4.0
1160,36081014500,3.19047619048,1.0,1.09523809524,1.52380952381,80.7619047619,29.5714285714,8.94117647059,87.0,21.0
1161,36081014700,2.38461538462,1.03846153846,1.15384615385,1.23076923077,98.0,11.3076923077,9.45454545455,96.2727272727,13.0
1162,36081014800,1.8,1.0,1.2,1.2,53.0,48.2,8.8,93.0,5.0
1163,36081014900,2.61290322581,1.0,1.09677419355,1.45161290323,94.0322580645,11.6774193548,9.57894736842,98.0,31.0
1164,36081015100,2.36,1.02,1.0,1.2,78.6,11.28,9.5,92.9166666667,25.0
1165,36081015200,2.0,1.0,0.0,1.0,55.0,70.0,8.0,86.0,1.0
1166,36081015300,2.55555555556,1.0,1.11111111111,1.44444444444,99.4444444444,12.5555555556,9.33333333333,91.8333333333,18.0
1167,36081015500,2.88235294118,0.970588235294,1.23529411765,1.61764705882,107.735294118,8.55882352941,9.52,95.9230769231,34.0
1168,36081015700,2.52631578947,1.0,1.10526315789,1.52631578947,96.2631578947,4.52631578947,9.3,94.5,19.0
1169,36081015900,2.64516129032,1.0,1.1,1.38709677419,89.5161290323,26.935483871,9.52173913043,93.9583333333,31.0
1170,36081016100,2.46153846154,1.0,1.07692307692,1.30769230769,90.5384615385,36.3076923077,9.5,94.5,13.0
1171,36081016300,3.33333333333,1.0,1.0,1.66666666667,113.0,76.0,10.0,88.0,3.0
1172,36081016900,2.18181818182,1.0,1.27272727273,1.45454545455,70.5454545455,6.45454545455,9.57142857143,97.4285714286,11.0
1173,36081017100,4.0,2.0,1.0,3.0,99.0,43.0,10.0,97.0,1.0
1174,36081017800,4.0,1.0,1.0,1.0,100.0,0.0,,,1.0
1175,36081017900,1.0,1.0,1.0,1.0,72.6666666667,0.333333333333,10.0,100.0,3.0
1176,36081018000,5.0,1.0,1.0,1.0,150.0,0.0,,,1.0
1177,36081018101,2.44444444444,1.04166666667,0.916666666667,1.38888888889,81.0277777778,8.44444444444,9.36,90.92,36.0
1178,36081018102,2.36363636364,1.09090909091,1.0,1.27272727273,79.0909090909,8.27272727273,9.66666666667,94.5555555556,11.0
1179,36081018300,2.89655172414,1.05357142857,1.10344827586,1.62068965517,111.275862069,12.3448275862,9.65,94.5,29.0
1180,36081018401,8.5,1.5,2.5,5.0,133.5,21.5,7.5,85.0,2.0
1181,36081018501,2.8,1.13333333333,1.26666666667,1.46666666667,153.333333333,4.66666666667,9.66666666667,97.7777777778,15.0
1182,36081018502,2.40540540541,1.10810810811,1.27027027027,1.48648648649,128.162162162,5.54054054054,9.53571428571,91.1071428571,37.0
1183,36081018700,4.18181818182,1.27272727273,1.86363636364,2.61904761905,158.590909091,22.0454545455,9.375,95.4375,22.0
1184,36081018900,3.16666666667,1.08333333333,1.33333333333,1.91666666667,97.1666666667,4.08333333333,9.71428571429,97.0,12.0
1185,36081019000,3.5,1.0,1.0,1.5,94.5,52.5,9.5,97.5,2.0
1186,36081019200,2.0,1.0,1.0,2.0,125.0,0.0,,,1.0
1187,36081019800,6.0,1.0,2.0,3.0,185.5,5.0,8.0,99.0,2.0
1188,36081019900,2.0,1.0,0.0,1.0,99.0,15.0,10.0,99.0,1.0
1189,36081020400,1.0,1.0,1.0,1.0,40.0,0.0,,,1.0
1190,36081020600,2.0,0.0,1.0,1.0,55.0,8.0,8.0,95.0,1.0
1191,36081021200,4.0,1.0,1.0,2.0,79.0,5.0,10.0,92.0,1.0
1192,36081021400,2.0,1.0,1.0,2.0,53.5,9.5,8.5,92.5,2.0
1193,36081022001,2.0,1.0625,1.0,1.5,57.5,25.75,9.16666666667,92.3333333333,8.0
1194,36081022002,2.0,1.0,0.857142857143,1.14285714286,217.285714286,12.2857142857,9.25,88.5,7.0
1195,36081023000,2.0,1.0,1.0,1.0,65.0,50.0,9.0,98.0,1.0
1196,36081023200,3.0,1.0,1.0,1.0,43.0,7.0,9.0,97.0,1.0
1197,36081023500,2.72222222222,1.0,1.05555555556,1.72222222222,72.5,8.33333333333,8.0,81.4545454545,18.0
1198,36081023600,2.0,1.0,1.0,1.0,49.0,9.0,8.0,91.0,1.0
1199,36081024000,2.25,1.0,1.25,1.25,63.5,0.25,2.0,80.0,4.0
1200,36081024300,2.66666666667,1.0,1.0,1.5,73.1666666667,12.5,8.5,86.0,6.0
1201,36081024500,2.33333333333,1.0,1.16666666667,1.33333333333,64.8333333333,3.5,9.0,84.0,6.0
1202,36081024700,1.25,1.35,1.0,1.0,49.45,11.6,9.0,90.8823529412,20.0
1203,36081024900,2.38461538462,1.0,1.15384615385,1.38461538462,96.0769230769,7.92307692308,9.44444444444,95.4444444444,13.0
1204,36081025100,1.92307692308,0.958333333333,0.769230769231,1.08333333333,94.6923076923,21.9230769231,9.16666666667,95.6666666667,13.0
1205,36081025301,3.0,1.03448275862,1.06896551724,1.65517241379,92.2068965517,7.06896551724,9.73684210526,91.7894736842,29.0
1206,36081025302,2.4375,1.0,1.1875,1.5,99.8125,20.8125,9.41666666667,93.9166666667,16.0
1207,36081025400,2.0,1.0,1.0,1.0,133.0,0.0,,,1.0
1208,36081025500,2.66666666667,1.0,0.666666666667,1.33333333333,83.0,3.0,9.5,97.5,3.0
1209,36081025700,2.0,1.3,1.0,1.2,65.4,8.4,9.5,96.5,5.0
1210,36081025800,1.0,1.0,1.0,1.0,60.0,2.0,10.0,100.0,1.0
1211,36081025900,2.53846153846,1.11538461538,1.15384615385,1.61538461538,85.9230769231,13.5384615385,9.0,91.625,13.0
1212,36081026000,1.5,1.0,1.0,1.0,50.0,10.5,8.5,90.5,2.0
1213,36081026100,3.0,0.916666666667,1.16666666667,2.0,89.8333333333,1.66666666667,9.0,98.0,6.0
1214,36081026300,2.36363636364,1.09090909091,1.09090909091,1.90909090909,64.0909090909,5.81818181818,9.0,86.375,11.0
1215,36081026500,2.125,1.0,0.875,1.125,62.625,8.75,9.2,93.0,8.0
1216,36081026600,2.75,0.75,1.25,1.5,64.25,10.5,8.0,87.25,4.0
1217,36081026700,2.78571428571,1.35714285714,1.28571428571,1.78571428571,95.3571428571,10.6428571429,8.375,88.875,14.0
1218,36081026901,2.75,0.875,1.0,1.75,92.75,16.5,9.0,90.0,4.0
1219,36081026902,2.16666666667,1.0,1.0,1.16666666667,53.5,11.5,8.83333333333,91.0,6.0
1220,36081027000,5.0,1.5,1.0,3.5,52.5,28.5,9.0,92.5,2.0
1221,36081027100,1.83333333333,1.0,1.0,1.16666666667,59.1666666667,2.5,9.0,84.75,6.0
1222,36081027200,2.0,1.0,1.0,1.0,55.0,48.0,9.0,95.0,1.0
1223,36081027300,3.0,1.0,1.125,1.75,80.75,50.0,9.0,92.1428571429,8.0
1224,36081027400,2.66666666667,1.0,1.33333333333,1.66666666667,111.333333333,9.33333333333,7.0,78.0,3.0
1225,36081027500,2.16666666667,1.33333333333,1.0,2.0,37.1666666667,12.6666666667,9.2,92.4,6.0
1226,36081027600,2.0,1.0,1.0,1.0,52.0,117.0,8.0,87.0,1.0
1227,36081027700,2.5,1.21428571429,0.785714285714,1.57142857143,65.0,4.35714285714,8.625,84.125,14.0
1228,36081027800,6.0,1.0,3.0,4.0,150.0,5.0,9.0,88.0,1.0
1229,36081027900,2.5,1.0,1.125,1.375,83.6875,6.0625,9.36363636364,92.6363636364,16.0
1230,36081028000,2.25,1.125,1.0,2.0,56.0,26.75,9.0,94.6666666667,4.0
1231,36081028100,4.13333333333,1.2,1.4,2.13333333333,123.0,11.2,9.4,92.9,15.0
1232,36081028200,2.0,1.0,1.0,1.0,60.0,3.0,9.0,93.0,1.0
1233,36081028300,2.33333333333,1.08333333333,1.0,1.33333333333,88.5,8.75,9.0,88.7777777778,12.0
1234,36081028400,2.5,1.0,1.0,1.5,84.5,17.5,9.0,92.5,2.0
1235,36081028500,2.2,1.06666666667,1.0,1.46666666667,93.7333333333,5.86666666667,9.3,94.4,15.0
1236,36081028700,2.0,1.0,1.0,1.16666666667,82.1666666667,0.833333333333,10.0,86.6666666667,6.0
1237,36081028900,1.64285714286,0.857142857143,0.857142857143,1.28571428571,75.5714285714,14.5714285714,9.625,95.75,14.0
1238,36081029100,2.75,1.04166666667,0.916666666667,1.41666666667,93.6666666667,18.5833333333,9.25,91.625,12.0
